Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é um número natural maior que 1 que não tem divisores além de 1 e ele mesmo?,número primo,3.05263,6.22924,0.88889,0.800,0.5,1.85566,1.0,1.500
O que caracteriza um número que não pode ser expresso como um produto de números menores que ele?,número primo,1.89474,6.35243,0.83333,0.667,0.5,1.85566,1.0,1.500
Qual o nome dado ao número que só é divisível por 1 e por ele mesmo?,número primo,2.35294,5.89142,0.9375,0.714,0.5,1.85566,1.0,1.500
O que define um número primo em termos de divisibilidade?,não divisível por números além de 1 e ele mesmo,2.09091,4.82961,1.0,0.600,1.9,4.82961,1.0,0.500
Qual a propriedade fundamental que distingue um número primo de um número composto?,não é divisível por outros que não 1 e ele mesmo,1.92857,5.62279,0.84615,0.857,2.63636,5.1549,0.90909,0.400
Qual o conceito matemático que define um número primo?,número primo,1.8,4.61384,1.0,0.800,0.5,1.85566,1.0,1.500
Qual a característica principal que torna um número primo único?,não tem divisores além de 1 e ele mesmo,1.81818,4.82961,1.0,1.000,1.88889,4.61384,1.0,0.500
O que significa dizer que um número é primo?,número primo,2.0,4.75438,0.88889,0.800,0.5,1.85566,1.0,1.500
Qual a definição de um número primo em termos de seus divisores?,não possui divisores além de 1 e ele mesmo,1.84615,5.32781,0.91667,0.800,1.88889,4.61384,1.0,0.500
Como se define um número primo em termos matemáticos?,número primo,1.8,4.61384,1.0,0.600,0.5,1.85566,1.0,1.500
