Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que são leis da União Europeia?,um sistema de regras que opera nos estados membros.,2.0,4.10211,1.0,0.250,1.8,4.61384,1.0,0.200
Como a UE desenvolveu seu objetivo?,para promover a paz,1.71429,3.79304,1.0,0.667,0.75,3.01273,1.0,1.000
Quais são as instituições políticas da UE?,instituições políticas,1.75,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
Qual é a representação do direito da UE?,uma nova ordem jurídica de direito internacional.,2.33333,4.37319,1.0,1.000,1.75,4.10211,1.0,1.000
O que é o Direito da União Europeia?,um corpo de tratados e legislação,2.11111,4.51932,0.875,0.000,0.83333,3.79304,1.0,0.667
Quais são as fontes primárias do Direito da UE?,Tratados que instituem a União Europeia e regulamentos,2.7,4.61384,1.0,0.200,1.5,4.37319,1.0,0.000
Qual é o papel dos órgãos legislativos na UE?,Parlamento Europeu e pelo Conselho da União Europeia,2.7,4.61384,1.0,0.200,1.375,4.37319,1.0,0.000
O que significa Efeito Direto no direito da UE?,A aplicação imediata das leis da UE nas nacionalidades.,2.7,4.61384,1.0,0.600,3.8,4.61384,1.0,0.200
Qual é a relação do direito da UE com as leis dos Estados membros?,efeito direto ou indireto.,2.66667,5.51466,1.0,0.571,1.4,3.01273,1.0,0.667
Quais são os três principais tipos de leis na União Europeia?,direito primário,1.83333,5.02467,1.0,0.167,0.5,1.85566,1.0,1.500
