Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quando a dinastia Yuan foi estabelecida?,1271,1.85714,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Quem fundou a dinastia Yuan?,Kublai Khan,1.5,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Em que ano terminou a dinastia Yuan?,1368,1.875,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Qual dinastia precedeu a Yuan?,O Império Mongol,1.66667,3.43523,1.0,0.000,0.66667,2.50045,1.0,0.000
Em qual batalha o final do governo Song do Sul ocorreu?,Batalha de Yamen,2.75,5.1549,0.90909,0.714,0.66667,2.50045,1.0,0.333
Para onde os governantes da Yuan se retiraram após a derrota?,A Mongólia,2.08333,5.02467,1.0,0.250,0.5,1.85566,1.0,0.000
Até quando durou a dinastia Yuan no norte?,1635,2.0,4.37319,1.0,0.250,0.0,1.0,1.0,0.000
Qual língua usavam alguns imperadores?,Mongol e escrita 'Phags-pa,1.66667,3.43523,1.0,0.333,1.8,3.01273,1.0,0.333
Qual dinastia sucedeu a Yuan na China?,Ming,1.875,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Quem era considerado o fundador pelos Yuan?,Genghis Khan (Temujin),1.875,4.10211,1.0,0.250,2.0,2.50045,1.0,0.000
