Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o principal objetivo da teoria da complexidade computacional?,classificar problemas computacionais segundo seu uso de recursos,2.63636,4.96484,0.9,0.667,1.125,4.37319,1.0,0.400
Quais são os principais recursos usados para medir a complexidade?,tempo e armazenamento,2.45455,4.82961,1.0,0.333,0.66667,2.50045,1.0,0.500
O que define uma tarefa que pode ser resolvida por um computador?,problemas computacionais,1.76923,5.32781,0.91667,0.667,0.5,1.85566,1.0,0.000
Qual é a classificação mais ampla de problemas computacionais?,P,1.9,4.61384,1.0,0.333,0.0,1.0,1.0,0.000
Que modelo matemático é usado para avaliar recursos necessários?,modelos de big-O (big Θ),2.0,4.61384,1.0,0.429,1.71429,3.43523,1.0,0.000
Qual é a principal unidade medida na teoria da complexidade?,Número de operações ou instruções,2.63636,4.82961,1.0,0.667,1.2,3.43523,1.0,0.000
Qual é o papel prático da teoria na computação cotidiana?,Determinar os limites do que um computador pode fazer,3.09091,4.82961,1.0,0.667,1.11111,4.61384,1.0,0.400
Quem contribuiu significativamente para a teoria?,Nikolai Sergeevich Bakhvalov,1.57143,3.79304,1.0,0.333,1.0,2.50045,1.0,0.000
Qual é o problema mais famoso relacionado à teoria?,Problema P vs. NP,2.3,4.61384,1.0,0.667,1.5,3.01273,1.0,0.000
O que define um problema computacional?,Uma tarefa resolvida por um algoritmo de computador,1.57143,3.79304,1.0,0.333,1.0,4.37319,1.0,0.500
Quais campos da ciência da computação são afetados pela teoria?,Análise de algoritmos e teoria da computabilidade,3.09091,4.96484,0.9,0.667,1.28571,4.10211,1.0,0.250
 Como a teoria ajuda a entender a eficiência dos algoritmos?,Quantifica os recursos necessários para resolver problemas,2.09091,5.12344,0.8,0.600,1.28571,4.10211,1.0,0.200
