Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a principal característica do islamismo em termos de sua influência na sociedade?,O islamismo busca integrar todas as esferas da vida,2.26667,5.51466,1.0,0.833,1.22222,4.61384,1.0,0.600
Quais são os métodos utilizados por movimentos islâmicos radicais para alcançar seus objetivos políticos?,Revolução ou invasão para estabelecer um regime islâmico.,1.93333,5.51466,1.0,0.222,2.0,4.37319,1.0,0.600
O Hamas é uma organização de origem e luta contra qual país específico?,O Hamas é de origem palestina e luta contra Israel.,2.14286,5.36491,1.0,0.571,1.90909,4.82961,1.0,0.333
Qual é o principal objetivo dos grupos radicais islâmicos como o Hezbollah em relação aos países ocidentais?,Os grupos radicais islâmicos desejam abolir a influência dos países ocidentais no Oriente Médio.,2.33333,6.00792,0.94118,0.333,2.26667,5.51466,1.0,0.100
Como os islamitas moderados e reformistas trabalham dentro de um sistema democrático?,Eles trabalham dentro dos limites do processo democrático para promover seus ideais.,2.07692,5.20226,1.0,0.167,2.38462,5.20226,1.0,0.333
O que é comumente rejeitado por organizações islâmicas radicais em suas estratégias políticas?,A democracia e o estado secular são geralmente rejeitados pelas organizações islâmicas radicais.,2.14286,5.36491,1.0,0.000,2.64286,5.36491,1.0,0.333
Quem é o fundador do movimento de reavivamento islâmico que influenciou muitos outros líderes islâmicos modernos?,Mohammad Abduh é considerado um dos principais pensadores do renascimento islâmico.,2.11765,5.78178,1.0,0.111,1.91667,5.02467,1.0,0.000
Como os islamitas veem a relação entre religião e estado em comparação com o secularismo?,Os islamitas geralmente vêem a integração da religião no governo como essencial,2.1875,5.65316,1.0,0.625,1.91667,5.20226,1.0,0.571
Qual é a posição do islamismo sobre leis não islâmicas em países islâmicos?,O islamismo geralmente rejeita leis que não estejam baseadas nos princípios islâmicos,2.21429,5.36491,1.0,0.500,1.41667,5.20226,1.0,0.444
Como o islamismo vê o papel da lei islâmica (sharia) no sistema jurídico moderno?,O islamismo defende a implementação da sharia em todos os aspectos do governo e sociedade.,4.52941,5.63172,0.92857,0.556,2.375,5.65316,1.0,0.429
