Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o principal objetivo do IPCC?,Avançar o conhecimento científico sobre as mudanças climáticas,1.71429,3.79304,1.0,1.000,1.0,4.37319,1.0,0.400
Em que ano o IPCC foi estabelecido?,1988,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Quais organizações estabeleceram o IPCC?,OMM e PNUMA,1.66667,3.43523,1.0,0.000,0.66667,2.50045,1.0,0.000
Onde está localizado o secretariado do IPCC?,Genebra,1.75,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Quantos estados membros compõem o IPCC?,195,2.0,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual o ciclo de avaliação do IPCC?,Seis a sete anos,1.75,4.10211,1.0,0.667,1.0,3.01273,1.0,0.000
O IPCC realiza pesquisas originais?,Não,1.66667,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Qual o principal foco dos relatórios do IPCC?,Impactos e riscos das mudanças climáticas,2.33333,4.37319,1.0,0.500,1.16667,3.79304,1.0,0.000
Qual prêmio o IPCC compartilhou em 2007?,Nobel da Paz,1.75,4.10211,1.0,0.250,1.0,2.50045,1.0,0.000
Qual o nome do presidente atual do IPCC?,Hoesung Lee,2.11111,4.51932,0.875,0.750,0.5,1.85566,1.0,0.000
