Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quando começou a crise do petróleo de 1973?,Outubro de 1973,2.0,4.37319,1.0,0.500,0.66667,2.50045,1.0,0.000
Quem liderou a crise do petróleo?,Arábia Saudita,2.0,3.79304,1.0,0.667,0.5,1.85566,1.0,0.000
Qual organização causou a crise?,OAPEC,1.66667,3.43523,1.0,0.667,0.0,1.0,1.0,0.000
Qual foi o motivo do embargo?,apoio a Israel na Guerra do Yom Kippur,1.71429,3.79304,1.0,0.333,2.125,4.37319,1.0,0.333
Quais países foram inicialmente alvo?,Canadá,1.83333,3.43523,1.0,0.250,0.0,1.0,1.0,0.000
Quais países foram adicionais alvo?,Portugal,1.66667,3.43523,1.0,0.250,0.0,1.0,1.0,0.000
Qual foi o aumento no preço do petróleo?,de US$3 para US$12 por barril,2.33333,4.37319,1.0,0.750,1.8,4.75438,0.88889,0.000
Quando terminou o embargo?,Março de 1974,1.4,3.01273,1.0,0.000,0.66667,2.50045,1.0,0.000
Como foi chamada a crise?,primeiro choque do petróleo,1.5,3.43523,1.0,0.667,1.0,3.01273,1.0,1.000
Qual foi a sequência da crise?,1979 - segundo choque do petróleo,1.71429,3.79304,1.0,0.333,1.33333,3.43523,1.0,0.667
