Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
pergunta,resposta  ,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Os Norman derem origem a um grupo etnico profoundly influente durante um período histórico,Norman.  ,1.71429,5.63172,0.92857,0.444,0.5,1.0,1.0,0.000
Em qual ano os Norman convenceram a Reine Mary teimoura a conquista da Galácia?,1066.  ,2.6,5.63172,0.92857,0.250,0.5,1.0,1.0,0.000
Qual é o nome de uma cidade famousa que foi cedido ao duchado de Norman entre os anos 950 e 972?,Dinquerque.  ,1.90909,6.40552,0.95238,0.182,0.5,1.0,1.0,0.000
Qual é o nome de um personagem histórico que ajudou os Norman a defender a Galácia em 1066?,Ragnar Lothar.  ,2.68421,6.11685,0.94444,0.444,1.0,1.85566,1.0,0.000
Em qual lugar moderna ainda se mantém uma impressão legônica do estilo arquitetônico do Norman original?,Morten Castle.  ,2.88235,5.89142,0.9375,0.600,1.0,1.85566,1.0,0.000
Qual é o nome de um dos personagens que ajudou os Norman a construir seu potência political em Galácia?,Alaric I.  ,2.05,6.11885,1.0,0.222,1.0,1.85566,1.0,0.000
Em qual lugar moderna a origem da palavra Norman pode ser verificada?,Cotentinais,2.53846,5.20226,1.0,0.625,0.0,1.0,1.0,0.000
Qual é o nome de um dos personagens que ajudou os Norman a defender a Galácia em 1066?,Baldinni,2.68421,6.11685,0.94444,0.250,0.0,1.0,1.0,0.000
Em qual lugar moderna a origem da palavra Norman pode ser verificada?,Morten Castle,2.53846,5.20226,1.0,0.625,0.5,1.85566,1.0,0.000
