Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O sistema imunológico protege os organismos contra o quê?,doenças.,1.9,4.75438,0.88889,0.400,0.5,1.0,1.0,0.000
Quais são dois tipos de subsistemas do sistema imunológico mencionados no texto?,sistema imunológico inato versus adaptativo.,2.92308,5.20226,1.0,0.429,2.5,3.43523,1.0,0.200
Autoimunidade ocorre quando o sistema imunológico faz o quê?,ataca tecidos normais.,2.0,4.75438,0.88889,0.333,1.25,2.50045,1.0,0.000
Imunodeficiência é caracterizada por qual condição do sistema imunológico?,menos ativo que o normal,1.8,4.61384,1.0,0.333,0.8,3.43523,1.0,1.333
Qual tipo de célula está relacionada ao sistema imunológico e mencionada no contexto?,células brancas do sangue.,2.5,5.36491,1.0,0.375,1.6,3.01273,1.0,0.333
Quem são Charles Surh e Lajos Kemény em relação ao sistema imunológico?,conhecidos por pesquisas sobre sistema imunológico,2.23077,5.20226,1.0,0.286,0.83333,3.79304,1.0,0.250
Qual é o termo para a memória criada pelo sistema imunológico adaptativo?,memória imunológica.,2.46154,5.20226,1.0,0.429,1.0,1.85566,1.0,0.500
A vacinação se baseia no que aprendido pelo sistema imunológico?,resposta imunológica adaptativa.,2.0,4.82961,1.0,0.400,1.5,2.50045,1.0,0.333
Que tipo de doença pode ocorrer quando o sistema imunológico não funciona corretamente?,doenças autoimunes,2.28571,5.36491,1.0,0.667,0.5,1.85566,1.0,0.000
O que causa a imunodeficiência em humanos além das condições adquiridas como HIV/AIDS?,uso de medicamentos imunossupressores ou doenças genéticas.,2.57143,5.36491,1.0,0.167,2.0,4.10211,1.0,0.200
