Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é um número primo?,um número natural maior que 1 que possui exatamente dois divisores positivos: 1 e ele mesmo.  ,1.57143,3.79304,1.0,1.000,3.33333,6.01226,0.875,0.444
Qual é o menor número primo?,2,1.57143,3.79304,1.0,1.250,0.0,1.0,1.0,0.000
Quais números são chamados de compostos?,números maiores que 1 que possuem mais de dois divisores positivos.  ,1.71429,3.79304,1.0,0.250,2.08333,5.1549,0.90909,0.000
Qual é o nome de um tipo de número primo que segue a forma 2^n - 1?,número de Mersenne.  ,2.4,5.89142,0.9375,0.667,1.25,2.50045,1.0,0.500
Qual teorema afirma que todos os números inteiros maiores que 1 podem ser fatorados de forma única em números primos?,O teorema fundamental da aritmética.  ,2.38095,6.42016,0.9,0.231,1.83333,3.43523,1.0,0.667
Quem são alguns matemáticos associados ao estudo de números primos?,Heinrich Scherk e Landon Curt Noll.  ,2.09091,4.82961,1.0,0.333,1.71429,3.79304,1.0,0.000
Por que o número 2 é o único número primo par?,porque todos os outros números pares são divisíveis por 2.  ,2.08333,5.30531,0.81818,0.714,2.09091,4.82961,1.0,0.200
Qual é a propriedade que distingue um número primo de um composto?,a quantidade de divisores positivos.  ,1.84615,5.32781,0.91667,0.833,1.5,3.43523,1.0,0.333
O que caracteriza a singularidade do teorema fundamental da aritmética?,a unicidade da fatoração em números primos.  ,2.18182,4.82961,1.0,0.400,1.875,4.10211,1.0,0.000
Qual é a importância dos números primos na teoria dos números?,servem como blocos fundamentais para a construção de todos os números inteiros.,3.5,5.30531,0.81818,0.333,1.84615,5.20226,1.0,0.167
