Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quando foi fundada a cidade de Fresno?,1872,1.625,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Qual é o nome do condado no qual Fresno está localizado?,Condado de Fresno,2.25,5.1549,0.90909,0.167,0.66667,2.50045,1.0,0.333
Quantos habitantes tinha Fresno segundo o censo nacional de 2020?,Mais de 542 mil habitantes,1.90909,4.82961,1.0,0.167,1.6,3.43523,1.0,0.000
Quem nasceu em Fresno e se tornou jogador de basquete?,Chris McNealy,1.90909,4.82961,1.0,0.400,0.5,1.85566,1.0,0.000
Em que ano a cidade de Fresno foi incorporada oficialmente?,1885,2.27273,4.82961,1.0,0.333,0.0,1.0,1.0,0.000
Qual é uma das equipes de futebol americano que tem localização ligada a Fresno?,Tormenta FC,1.93333,5.51466,1.0,0.250,0.5,1.85566,1.0,0.000
Quem morreu em Fresno e era conhecido por seu trabalho na fotografia?,Ansel Adams,2.61538,5.20226,1.0,0.667,0.5,1.85566,1.0,0.000
Que tipo de instituição está localizada em Fresno?,United States District Court for the Eastern District of California,2.11111,4.37319,1.0,0.400,2.1,4.96484,0.9,0.000
Qual é uma característica da densidade populacional de Fresno?,4722.6 habitantes/mi² ou 1823.43 habitantes/km²,2.3,4.61384,1.0,0.200,1.42857,3.43523,1.0,0.000
Qual evento anual está localizado em Fresno?,The Big Fresno Fair,2.0,4.10211,1.0,0.400,1.5,3.01273,1.0,0.000
