Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é o sistema imunológico?,Proteção contra doenças,1.57143,3.95066,0.83333,0.333,0.66667,2.50045,1.0,0.000
Quais são os dois principais subsistemas do sistema imunológico?,Sistema imunológico inato e sistema imunológico adaptativo,2.0,4.61384,1.0,0.400,1.42857,4.44634,0.71429,0.167
Qual é a função principal do sistema neuroimune?,Proteger o cérebro dos patógenos,1.88889,4.37319,1.0,0.600,1.0,3.43523,1.0,0.333
O que causa a imunodeficiência?,Atividade menor que o normal do sistema imunológico,1.5,3.43523,1.0,0.500,1.125,4.37319,1.0,0.800
Quais são os agentes detectados pelo sistema imunológico?,Patógenos,2.33333,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Como é criada a imunidade adaptativa?,Através da adaptação para reconhecer melhor os patógenos,1.57143,3.79304,1.0,0.000,1.375,4.37319,1.0,0.750
O que ocorre quando o sistema imunológico se torna hiperativo e ataca tecidos normais?,Autoimunidade,2.33333,5.63172,0.92857,0.125,0.0,1.0,1.0,0.000
Qual é o nome do subsistema do sistema imunológico responsável pela resposta rápida a patógenos comuns?,Sistema imunológico inato,3.82353,5.89142,0.9375,0.400,1.0,2.50045,1.0,0.000
O que são as células B no contexto do sistema imunológico?,Produzem anticorpos para neutralizar patógenos,3.0,5.02467,1.0,0.333,1.0,3.43523,1.0,0.000
Qual é o papel das células T no sistema imunológico?,Reconhecem e destruírem células infectadas,3.09091,4.82961,1.0,0.333,0.8,3.43523,1.0,0.000
