Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o nome da cidade sobre a qual as perguntas serão? ,Jacksonville,2.30769,5.32781,0.91667,0.400,0.0,1.0,1.0,0.000
Jacksonville é uma cidade localizada em qual país? ,Estados Unidos,2.44444,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
Em qual estado americano Jacksonville está localizada? ,Flórida,1.875,4.10211,1.0,0.400,0.0,1.0,1.0,0.000
Jacksonville é a maior cidade de qual região dos Estados Unidos? ,Sudeste,2.33333,5.02467,1.0,0.429,0.0,1.0,1.0,0.000
Qual é uma característica geográfica notável de Jacksonville? ,Estuário do Rio St. Johns,1.88889,4.37319,1.0,0.200,1.0,3.43523,1.0,0.000
Qual é a principal atividade econômica de Jacksonville? ,Logística e transporte,1.66667,4.37319,1.0,0.400,0.66667,2.50045,1.0,0.500
Jacksonville é conhecida por quais esportes profissionais? ,Futebol americano e golfe,1.75,4.10211,1.0,0.000,1.0,3.01273,1.0,0.333
Qual é o nome do rio que desempenha um papel importante na história e economia de Jacksonville? ,Rio St. Johns,2.38889,5.90165,1.0,0.667,0.5,2.50045,1.0,0.000
Qual é a principal etnia que compõe a população de Jacksonville? ,Branca,1.75,5.1549,0.90909,0.333,0.0,1.0,1.0,0.000
Qual é um evento cultural significativo que ocorre anualmente em Jacksonville? ,The Players Championship (golfe),1.91667,5.02467,1.0,0.286,2.5,3.01273,1.0,0.000
