Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o nome do povo que conquistou a Inglaterra?,Normandos,2.0,4.61384,1.0,0.500,0.0,1.0,1.0,0.000
Em que ano ocorreu a Batalha de Hastings?,1066,1.88889,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Qual a principal causa da expansão dos normandos?,Conquista,1.77778,4.37319,1.0,0.500,0.0,1.0,1.0,0.000
O que significa a palavra vikingr?,Expedições marítimas,1.57143,3.79304,1.0,0.333,0.5,1.85566,1.0,0.000
Qual a importância da cidade de Luynes para os normandos?,Importante centro comercial,1.81818,4.82961,1.0,0.500,0.66667,2.50045,1.0,1.000
Qual o nome do castelo que foi um importante centro administrativo normando na Itália?,Castelo de Luynes,2.53333,5.51466,1.0,0.500,0.66667,2.50045,1.0,0.333
Qual o nome do castelo que foi o primeiro estabelecimento normando na Sicília?,Castelo de Dyrrhakium,2.35714,5.48607,0.92308,0.571,0.66667,2.50045,1.0,0.333
Qual a importância da cidade de Soissons para os normandos?,Importante local de base,1.81818,4.82961,1.0,0.500,0.75,3.01273,1.0,0.667
Quais os nomes das duas cidades que foram palco de batalhas importantes entre os normandos e os francos?,Batalha de Soissons e Batalha de Poitiers,2.57895,6.22924,0.88889,0.000,1.14286,4.44634,0.71429,0.429
Qual o nome do castelo que foi o principal centro administrativo normando na região da Toscana?,Castelo de Montelupo Fiorentino,3.0,5.89142,0.9375,0.556,0.75,3.01273,1.0,0.000
