Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a capital da Polônia?,Varsóvia,1.71429,3.79304,1.0,0.667,0.0,1.0,1.0,0.000
Em que século a história de Varsóvia remonta?,XIII,1.88889,4.37319,1.0,1.167,0.0,1.0,1.0,0.000
Qual é o nome do rio em que Varsóvia está localizada?,Vístula,2.25,5.02467,1.0,0.333,0.0,1.0,1.0,0.000
Qual evento histórico transformou Varsóvia em uma das cidades mais destruídas durante a Segunda Guerra Mundial?,A Segunda Guerra Mundial,2.52941,5.78178,1.0,0.300,1.0,3.01273,1.0,0.000
Em que ano Varsóvia teve uma população estimada de 1.716.855 habitantes?,2012,2.08333,5.02467,1.0,0.333,0.0,1.0,1.0,0.000
Qual é o nome da coluna que está localizada no Centro Histórico de Varsóvia?,Coluna de Sigismundo,2.46667,5.51466,1.0,0.333,0.66667,2.50045,1.0,0.000
Qual foi o título dado a Varsóvia por causa de sua reconstrução após a Segunda Guerra Mundial?,Phoenix City,2.11111,6.00792,0.94118,0.375,0.5,1.85566,1.0,0.000
Qual é o nome da área que foi declarada Patrimônio da Humanidade pela Unesco em 1980?,Centro Histórico de Varsóvia,3.11765,5.89142,0.9375,0.182,0.75,3.01273,1.0,0.250
Em que posição Varsóvia ficou em 2017 na categoria Amigável para Negócios?,4º lugar,2.61538,5.32781,0.91667,0.375,0.5,1.85566,1.0,0.500
Qual é o nome do estádio localizado em Varsóvia que é usado para partidas da Liga Europeia da UEFA?,Estádio Dziesięciolecia,2.75,6.32762,0.89474,0.250,0.5,1.85566,1.0,0.000
