Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é teoria da complexidade computacional?,Classificação de problemas por uso de recursos  ,2.0,4.10211,1.0,0.250,0.85714,4.25402,0.85714,0.250
Qual é a definição de problema computacional?,Tarefa resolvida por um computador  ,1.625,4.10211,1.0,0.500,0.8,3.43523,1.0,0.333
Qual é a diferença principal entre análise de algoritmos e complexidade computacional?,Recursos de algoritmos específicos vs todos os algoritmos  ,2.0,5.20226,1.0,0.429,1.25,4.51932,0.875,0.000
Qual problema é dedicado à complexidade computacional?,P versus NP  ,1.875,4.10211,1.0,0.200,1.0,2.50045,1.0,0.000
Qual campo estuda quais problemas podem ser resolvidos algoritmicamente?,Teoria da computabilidade  ,1.8,4.61384,1.0,0.429,1.0,2.50045,1.0,0.000
Quais recursos são quantificados na complexidade computacional?,Tempo,1.875,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Quais são outras medidas de complexidade além do tempo?,Portas lógicas,2.4,4.61384,1.0,0.500,0.5,1.85566,1.0,0.000
Qual é uma função da teoria da complexidade computacional?,Determinar limites práticos de computadores  ,2.7,4.75438,0.88889,0.400,1.4,3.43523,1.0,0.000
Qual é o problema milênio relacionado à complexidade?,P versus NP  ,2.33333,4.37319,1.0,0.200,1.0,2.50045,1.0,0.000
Como a complexidade computacional difere da teoria da computabilidade?,Restrições em recursos disponíveis,2.1,4.75438,0.88889,0.200,0.75,3.01273,1.0,0.000
