Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual a origem da palavra construction?,Latim e francês antigo,2.0,3.79304,1.0,0.667,0.75,3.01273,1.0,0.667
Qual o significado de construir?,Formar,1.83333,3.43523,1.0,1.000,0.0,1.0,1.0,0.000
O que a construção abrange além da edificação?,Reparos,1.77778,4.37319,1.0,0.333,0.0,1.0,1.0,0.000
Qual o valor estimado do gasto global em construção em 2012?,4 trilhões de dólares,2.25,5.1549,0.90909,0.667,0.75,3.01273,1.0,0.000
Qual a porcentagem do PIB global representada pela construção?,13%,2.0,4.61384,1.0,0.200,0.5,1.85566,1.0,0.000
Qual o valor previsto do gasto global em construção para 2030?,14.8 trilhões de dólares,1.91667,5.02467,1.0,0.667,0.75,3.01273,1.0,0.000
A construção contribui para o desenvolvimento de que tipo de benefícios?,Econômicos e não monetários,1.83333,5.1549,0.90909,0.600,0.75,3.01273,1.0,0.667
Qual a porcentagem de fatalidades industriais nos EUA em 2019 ocorreu na construção?,20%,2.42857,5.36491,1.0,0.143,0.5,1.85566,1.0,0.000
Qual o número aproximado de fatalidades na construção nos EUA em 2019?,1061,2.61538,5.20226,1.0,0.333,0.0,1.0,1.0,0.000
A construção é considerada uma indústria segura?,Não,1.75,4.10211,1.0,0.400,0.0,1.0,1.0,0.000
