Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o nome oficial do Parlamento da Escócia em gaélico? ,Pàrlamaid na h-Alba,2.72727,4.82961,1.0,0.600,1.0,2.50045,1.0,0.000
Qual o sistema eleitoral utilizado para eleger os MSPs? ,Adicional membro sistema,2.4,4.61384,1.0,0.600,1.0,2.50045,1.0,0.667
Quantos MSPs são eleitos por cada região de membro adicional? ,Sete,1.81818,4.82961,1.0,0.429,0.0,1.0,1.0,0.000
Em que ano foi realizada a última eleição geral para o Parlamento? ,2021,1.92308,5.20226,1.0,0.571,0.0,1.0,1.0,0.000
Quando ocorreu a primeira reunião do novo Parlamento? ,12 de Maio de 1999,2.11111,4.37319,1.0,0.400,0.8,3.59796,0.8,0.000
Qual o nome comummente utilizado para o Parlamento? ,Holyrood,2.22222,4.51932,0.875,0.250,0.0,1.0,1.0,0.000
Em que ano foi aprovada a Lei da Escócia que especificou os poderes devolvidos? ,1998,2.13333,5.63172,0.92857,0.111,0.0,1.0,1.0,0.000
Qual o nome do sistema eleitoral utilizado para a eleição dos membros individuais? ,Pluralidade (primeiro passado),2.0,5.36491,1.0,0.571,0.8,2.50045,1.0,1.000
Qual lei busca restringir a capacidade das instituições devolvidas? ,Lei do Mercado Interno do Reino Unido de 2020,2.3,4.61384,1.0,0.500,2.0,4.75438,0.88889,0.000
O que define os poderes legislativos do Parlamento da Escócia? ,Áreas não reservadas a Westminster,2.63636,4.82961,1.0,0.000,1.2,3.43523,1.0,0.500
