Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Em que período os Normandos se unificaram?,10º século.,2.0,4.10211,1.0,0.333,1.0,1.85566,1.0,0.500
Quem liderava os Normandos na batalha de Hastings?,Guilherme de Inglaterra.,2.0,4.37319,1.0,0.250,1.25,2.50045,1.0,0.333
Por que os Normandos adotaram o francês como sua língua oficial?,Devido à interação cultural com os franceses e a adoção do idioma nativo.,2.0,5.02467,1.0,0.800,2.35714,5.36491,1.0,0.500
Qual foi o principal motivo para a conquista dos Normandos da Inglaterra?,Guilherme de Inglaterra desejava herdar o trono.,2.23077,5.20226,1.0,0.429,2.0,4.10211,1.0,0.333
Em que ano os Normandos conquistaram a Sicília?,1071.,2.0,4.37319,1.0,0.250,0.5,1.0,1.0,0.000
Como os Normandos se diferenciavam culturalmente do povo francês?,Por meio da língua e religião,2.4,4.61384,1.0,0.400,1.5,3.79304,1.0,2.000
Quais são as principais características físicas dos Normandos?,Nada específico está mencionado no texto sobre suas características fiscais.,2.0,4.37319,1.0,0.200,2.18182,4.82961,1.0,0.167
Em que tipo de edifícios o estilo Norman se manifesta mais claramente?,Igrejas e castelos,2.23077,5.20226,1.0,0.571,0.66667,2.50045,1.0,0.000
Por que a língua Old Norman é importante para entender o Normans?,É um antigo dialeto do francês que foi usado pelos Normandos.,2.76923,5.20226,1.0,0.429,2.25,5.02467,1.0,0.429
Como os Normandos influenciaram na cultura da Inglaterra além de sua conquista?,Ajudando a estabelecer uma nova forma de governo e instituições jurídicas,3.07692,5.20226,1.0,0.400,1.45455,5.02467,1.0,0.429
