Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual a finalidade do IPCC?,Avançar o conhecimento científico sobre mudanças climáticas.,1.66667,3.43523,1.0,0.500,1.75,4.10211,1.0,0.400
Quais organizações estabeleceram o IPCC em 1988?,A Organização Meteorológica Mundial (WMO) e o Programa das Nações Unidas para o Meio Ambiente (PNUMA).,1.75,4.10211,1.0,0.000,2.52381,5.89142,0.9375,0.385
Onde está localizada a sede do IPCC?,Genebra,1.75,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Quantos estados são membros do IPCC?,195,1.85714,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Qual o papel do IPCC em relação à pesquisa climática?,Examinar a literatura científica relevante.,2.27273,4.82961,1.0,0.500,1.66667,3.43523,1.0,0.250
O que o IPCC não realiza?,Pesquisa original própria.,1.71429,3.95066,0.83333,0.667,1.5,2.50045,1.0,1.000
Qual o objetivo do IPCC em relação aos relatórios?,Informar governos sobre o estado do conhecimento.,2.2,4.61384,1.0,0.667,1.75,4.10211,1.0,0.500
Qual o papel do IPCC nos acordos climáticos da ONU?,Desempenha um papel fundamental nas negociações climáticas.,3.63636,4.82961,1.0,0.200,1.875,4.10211,1.0,0.400
Qual o principal resultado do IPCC que influenciou o Acordo de Paris?,O Relatório de Avaliação Quinta.,2.07692,5.32781,0.91667,0.333,1.5,3.43523,1.0,0.250
Quem compartilhou o Prêmio Nobel da Paz com o IPCC em 2007?,Al Gore.,2.38462,5.32781,0.91667,0.000,1.0,1.85566,1.0,0.000
