Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Vou gerar 10 pares pergunta,resposta com base no contexto fornecido,1.4,3.43523,1.0,0.500,1.33333,3.79304,1.0,0.500
Agora vou gerar 10 pares pergunta,resposta no formato solicitado:,0.83333,3.79304,1.0,0.400,2.0,3.01273,1.0,0.667
O que define um número como primo?,número natural maior que 1 que não é produto de dois números menores.,1.625,4.10211,1.0,1.000,1.85714,5.48607,0.92308,0.667
O que é um número que não é primo chamado?,número composto.,2.45455,5.12344,0.8,1.000,1.0,1.85566,1.0,1.000
Qual teorema estabelece a importância dos números primos na teoria dos números?,teorema fundamental da aritmética.,3.46154,5.47097,0.83333,0.286,1.6,3.01273,1.0,0.667
O que garante que cada número natural maior que 1 pode ser fatorado de forma única em números primos?,teorema fundamental da aritmética.,2.2,6.32762,0.89474,0.500,1.6,3.01273,1.0,0.667
Qual é o nome do algoritmo de verificação de primalidade que é rápido mas pode cometer erros?,teste de primalidade de Miller-Rabin.,1.88889,6.12437,0.88235,0.300,1.5,3.59796,0.8,0.333
Como são chamados os primos da forma 2^n-1?,números primos de Mersenne.,2.63636,4.37319,1.0,0.400,1.4,3.01273,1.0,0.000
Qual é o maior número primo conhecido até dezembro de 2018?,um número de Mersenne com 24,2.16667,5.02467,1.0,0.857,0.83333,3.79304,1.0,0.333
Que teorema descreve a distribuição estatística dos números primos?,teorema dos números primos.,2.0,4.61384,1.0,0.167,1.6,3.01273,1.0,0.000
Que área da matemática usa números primos para segurança na informação?,criptografia de chave pública.,3.58333,5.02467,1.0,0.714,1.4,3.01273,1.0,0.333
O que define um número como primo?,número natural maior que 1 que não é produto de dois números menores.,1.625,4.10211,1.0,1.000,1.85714,5.48607,0.92308,0.667
O que é um número que não é primo chamado?,número composto.,2.45455,5.12344,0.8,1.000,1.0,1.85566,1.0,1.000
Qual teorema estabelece a importância dos números primos na teoria dos números?,teorema fundamental da aritmética.,3.46154,5.47097,0.83333,0.286,1.6,3.01273,1.0,0.667
O que garante que cada número natural maior que 1 pode ser fatorado de forma única em números primos?,teorema fundamental da aritmética.,2.2,6.32762,0.89474,0.500,1.6,3.01273,1.0,0.667
Qual é o nome do algoritmo de verificação de primalidade que é rápido mas pode cometer erros?,teste de primalidade de Miller-Rabin.,1.88889,6.12437,0.88235,0.300,1.5,3.59796,0.8,0.333
Como são chamados os primos da forma 2^n-1?,números primos de Mersenne.,2.63636,4.37319,1.0,0.400,1.4,3.01273,1.0,0.000
Qual é o maior número primo conhecido até dezembro de 2018?,um número de Mersenne com 24,2.16667,5.02467,1.0,0.857,0.83333,3.79304,1.0,0.333
Que teorema descreve a distribuição estatística dos números primos?,teorema dos números primos.,2.0,4.61384,1.0,0.167,1.6,3.01273,1.0,0.000
Que área da matemática usa números primos para segurança na informação?,criptografia de chave pública.,3.58333,5.02467,1.0,0.714,1.4,3.01273,1.0,0.333
