Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é a desobediência civil?,Uma forma de protesto político feito pacificamente,1.57143,3.79304,1.0,0.333,1.42857,4.10211,1.0,0.600
Qual movimento utilizou os métodos da desobediência civil na Índia?,O movimento de independência da Índia,2.36364,4.82961,1.0,0.333,1.0,3.79304,1.0,0.667
Quais foram as principais características do conceito de desobediência civil?,A não violência e a resistência pacífica como forma de protesto político.,2.18182,4.82961,1.0,0.333,2.38462,5.32781,0.91667,0.857
Quem formulou originalmente o conceito de desobediência civil?,Henry David Thoreau.,1.77778,4.37319,1.0,0.400,1.25,2.50045,1.0,0.000
Qual movimento utilizou os métodos da desobediência civil nos Estados Unidos?,O movimento dos direitos civis,2.33333,5.02467,1.0,0.286,1.0,3.43523,1.0,0.333
Quais foram as consequências da desobediência civil durante o movimento pela independência da Índia?,A conscientização e a pressão sobre o governo colonial britânico para conceder a autonomia à Índia.,2.66667,5.63172,0.92857,0.429,3.52941,6.01226,0.875,0.375
Quais são os métodos utilizados na desobediência civil?,Boicotes,2.0,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Qual movimento na Montenegro utilizou os métodos da desobediência civil recentemente?,As protestos contra a corrupção em 2019.,2.75,5.02467,1.0,0.286,1.625,4.10211,1.0,0.333
Quais foram as causas que levaram à desobediência civil durante o movimento pela independência do Paquistão?,A opressão política e a reivindicação da autonomia por parte dos paquistanes.,2.35294,5.78178,1.0,0.375,2.38462,5.32781,0.91667,0.333
Qual figura histórica é conhecida por seu envolvimento na desobediência civil?,Mahatma Gandhi.,2.0,5.02467,1.0,0.286,1.0,1.85566,1.0,0.000
