Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Question,Answer,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Onde começa a Rhine?,In the Swiss canton of Graubünden in the southeastern Swiss Alps,1.4,3.01273,1.0,0.000,5.0,5.48192,0.72727,0.000
Qual cidade está Alongada pelo Rio Rhine?,Cologne,2.125,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Qual ponte cruza o Rio Rhine perto do local Kander?,Kinder crossing,1.90909,4.82961,1.0,0.333,0.5,1.85566,1.0,0.000
Qual castelo foi construído junto ao Rio Rhine em Birsig?,Burg piled,2.27273,4.82961,1.0,0.286,0.5,1.85566,1.0,0.000
O Rio Rhine fluxa para qual país?,Netherlands,2.0,4.10211,1.0,0.400,0.0,1.0,1.0,0.000
Quais montanhas estão próximas das cidades de Hamm e Rhine?,Hamm mountain,1.81818,4.82961,1.0,0.000,0.5,1.85566,1.0,0.000
Qual local da foz Rhine tem um castelo?,Rotbach castle,2.77778,4.37319,1.0,0.600,0.5,1.85566,1.0,0.000
Qual local da foz Rhine menciona um castelo?,Leimbach castle,2.77778,4.37319,1.0,0.600,0.5,1.85566,1.0,0.000
O Rio Rhine tem uma montanha próxima do local Klaiebach?,Kraichbach mountain,2.09091,4.82961,1.0,0.286,0.5,1.85566,1.0,0.000
Qual valia ou chaves albergue o Rio Rhine flowa através de Itália?,Val di Lei,2.38462,5.20226,1.0,0.000,1.0,2.50045,1.0,0.000
