Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
I should ensure each question is clear and the answer is directly supported by the facts given. I'll structure each line as pergunta,resposta without any additional text,5.0,6.94911,0.83333,0.043,2.0,3.43523,1.0,0.200
O povo normando teve origem étnica em qual grupo?,germânico,2.3,4.61384,1.0,0.500,0.0,1.0,1.0,0.000
Qual foi a principal religião dos normandos após sua cristianização?,o Cristianismo,2.27273,4.82961,1.0,0.400,0.5,1.85566,1.0,0.000
Quais eram os idiomas falados pelos normandos?,Old Norse,2.0,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Qual foi um evento histórico importante relacionado aos normandos?,A Conquista Normanda da Inglaterra,2.2,4.61384,1.0,0.500,1.4,3.43523,1.0,0.000
Que estilo arquitetônico é associado às igrejas construídas pelos normandos?,Norman style,2.90909,4.82961,1.0,0.143,0.5,1.85566,1.0,0.000
Quem foi um personagem notável ligado à Sicília e sul da Itália?,Richard of Salerno,2.23077,5.20226,1.0,0.500,1.0,2.50045,1.0,0.000
Em quais regiões os normandos estabeleceram estados medievais?,Sicília e sul da península Itálica,2.0,4.37319,1.0,0.000,1.33333,3.79304,1.0,0.500
Qual foi a mudança religiosa significativa na história dos normandos?,Da信仰 do paganismo Norse para o Cristianismo,2.36364,4.82961,1.0,0.333,1.28571,4.10211,1.0,0.833
Que tipo de construção é associado aos normandos no Reino Unido?,Castelos medievais,2.5,5.02467,1.0,0.286,0.5,1.85566,1.0,0.000
Quais línguas modernas são influenciadas pela herança normanda?,Jèrriais e Guernésiais,2.33333,4.37319,1.0,0.333,0.66667,2.50045,1.0,0.000
