Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é a farmácia?,ciência e prática de descobrir,1.5,3.43523,1.0,0.500,0.8,3.43523,1.0,1.000
Quais áreas a farmácia conecta?,ciências da saúde e ciências farmacêuticas.,1.66667,3.43523,1.0,0.333,1.71429,3.95066,0.83333,0.250
Qual é a orientação da prática farmacêutica moderna?,orientada para o cuidado clínico.,2.33333,4.37319,1.0,0.200,1.5,3.43523,1.0,0.333
Como é classificada a prática farmacêutica?,comunitária ou institucional.,1.57143,3.79304,1.0,0.200,1.25,2.50045,1.0,0.000
Qual é o papel clínico da farmácia comunitária?,cuidado direto com pacientes.,1.77778,4.37319,1.0,0.400,1.4,3.01273,1.0,0.667
Quais são os serviços modernos da farmácia?,avaliação de segurança e eficácia de medicamentos.,1.75,4.10211,1.0,0.500,1.875,4.25402,0.85714,0.750
Quem são os especialistas em terapia medicamentosa?,farmacêuticos.,2.25,4.10211,1.0,0.250,0.5,1.0,1.0,0.000
Quais são os produtos vendidos em farmácias de varejo?,medicamentos e itens variados.,1.7,4.61384,1.0,0.400,1.4,3.01273,1.0,0.000
Quais empresas têm serviços de farmácia?,Wegmans,1.71429,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Quais jornais atuam na área de farmácia?,Journal of Pharmacy Practice.,2.5,4.10211,1.0,0.500,2.0,3.01273,1.0,0.000
