Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual a principal causa da crise do petróleo de 1973?,O embargo petrolífero proclamado pelos membros da Organização dos Países Árabes Exportadores de Petróleo (OPAEP) em apoio ao Egito e à Síria durante a Guerra do Yom Kippur.,2.90909,4.82961,1.0,0.800,3.83871,6.84058,1.0,0.381
Qual foi o impacto inicial no preço do petróleo?,O preço do petróleo subiu de US$ 3 por barril para cerca de US$ 12.,2.1,4.61384,1.0,0.600,2.44444,6.01226,0.875,0.222
Quais eram as nações iniciais alvo do embargo?,Canadá,1.88889,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Qual o outro termo usado para descrever a crise?,Choque do petróleo.,2.0,4.61384,1.0,1.000,1.25,2.50045,1.0,0.500
O que causou a expansão do boicote?,A inclusão de Portugal,2.125,4.10211,1.0,0.000,0.75,3.01273,1.0,0.500
Quando os preços dos combustíveis nos EUA foram ainda mais altos?,Durante a crise,2.66667,5.02467,1.0,0.286,0.66667,2.50045,1.0,1.000
O que levou à retirada das tropas israelenses da Península do Sinai?,As negociações de Henry Kissinger com os países árabes resultaram na retirada das tropas israelenses da Península do Sinai.,3.61538,5.20226,1.0,0.143,3.65,6.11885,1.0,0.083
Quando ocorreu a assinatura dos acordos de desarmamento entre Israel e Egito?,Em 22 de março de 1979,2.0,5.20226,1.0,0.167,1.0,3.95066,0.83333,0.333
Qual o período que antecedeu a crise do petróleo?,O período anterior à crise do petróleo foi marcado pelo declínio da produção petrolífera nos Estados Unidos,1.8,4.61384,1.0,0.750,2.41176,5.90165,1.0,0.455
Qual o impacto econômico mais notável da crise?,A crise trouxe consigo inflação,2.0,4.37319,1.0,0.600,1.0,3.43523,1.0,0.750
