Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é packet switching?,Método de agrupar dados em pacotes  ,1.5,3.43523,1.0,0.000,1.16667,3.79304,1.0,0.250
Quem desenvolveu o packet switching?,Paul Baran nos anos 1960  ,1.5,3.43523,1.0,0.000,2.0,3.43523,1.0,0.000
Quais são os componentes de um pacote?,Header e payload  ,1.625,4.10211,1.0,0.667,0.66667,2.50045,1.0,0.000
Qual a função do header?,Direciona pacotes ao destino  ,1.66667,3.43523,1.0,0.500,1.5,3.01273,1.0,0.333
Como difere do método tradicional?,Contradiz alocação prévia de banda  ,1.5,3.43523,1.0,0.667,1.0,3.43523,1.0,0.250
Quando foi desenvolvido?,Finais da década de 1960  ,1.25,2.50045,1.0,0.500,1.0,3.43523,1.0,0.333
Quem criou o termo packet switching?,Donald Davies  ,2.0,3.79304,1.0,0.250,0.5,1.85566,1.0,0.000
Qual o papel do ARPANET?,Incorporou o conceito de packet switching  ,1.66667,3.43523,1.0,0.500,0.83333,3.79304,1.0,0.250
Qual a vantagem principal?,Rotação eficiente e tolerância a falhas  ,1.4,3.01273,1.0,1.000,1.33333,3.79304,1.0,0.500
Qual a função do payload?,Usado por sistemas operacionais e aplicações,1.66667,3.43523,1.0,0.500,1.0,3.79304,1.0,0.000
