Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é o imperialismo?,A expansão do poder e domínio de um país sobre outros territórios ou nações.,1.5,3.59796,0.8,0.000,2.33333,5.51466,1.0,0.667
Qual foi a motivação principal para o imperialismo europeu no século XIX?,Interesses econômicos e políticos.,2.0,5.20226,1.0,0.429,1.4,3.01273,1.0,0.000
Quais foram os dois principais tipos de imperialism?,Imperialismo formal e imperialismo informal.,1.66667,4.37319,1.0,0.000,1.5,3.59796,0.8,0.000
O que caracteriza o imperialismo informal?,A influência econômica e diplomática sem a ocupação territorial.,1.57143,3.95066,0.83333,0.000,1.9,4.75438,0.88889,0.600
Qual método comum foi usado para justificar a expansão imperialista?,A teoria da civilização racial superior.,2.09091,4.82961,1.0,0.571,1.85714,3.79304,1.0,0.750
Que consequências negativas foram associadas ao imperialismo?,Exploitação,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
O que o livro Cultura e Imperialismo explora?,A relação entre cultura e dinâmicas imperiais.,2.33333,4.51932,0.875,0.250,2.0,4.10211,1.0,0.500
Qual foi a principal diferença entre o imperialismo formal e informal?,Domínio territorial vs. influência econômica.,1.75,5.02467,1.0,0.333,1.66667,3.43523,1.0,0.400
Quais continentes foram alvos principais da expansão imperialista europeia?,África,2.1,4.61384,1.0,0.000,0.0,1.0,1.0,0.000
Que termo descreve a resistência local contra o imperialismo?,Movimentos anticoloniais.,1.9,4.61384,1.0,0.600,1.0,1.85566,1.0,0.000
