Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a categoria principal dos problemas computacionais baseada na teoria da complexidade?,Computational complexity classes  ,3.57143,5.36491,1.0,0.375,1.0,2.50045,1.0,0.000
Quais recursos são considerados primarily para medir a complexidade de computação?,Time and space resources  ,2.25,5.02467,1.0,0.429,1.5,3.01273,1.0,0.000
Como se mede a complexidade de um problema computacional?,By assessing the amount of computational resources needed  ,1.9,4.61384,1.0,0.250,3.5,4.37319,1.0,0.000
Quais os tipos de classes de complexidade existem?,P,2.22222,4.51932,0.875,0.000,0.0,1.0,1.0,0.000
Qual é o modelo de algoritmo usado para avaliar a capacidade de computadores?,Turing machine  ,2.14286,5.48607,0.92308,0.571,0.5,1.85566,1.0,0.000
Como avalia-se ou quantifica-se intivamente os recursos necessários para resolver um problema computacional?,Through algorithms and computational models  ,2.21429,5.36491,1.0,0.250,2.0,3.43523,1.0,0.000
Qual é a unidade utilizada para medir a complexidade?,Number of operations or resources used  ,2.4,4.75438,0.88889,0.400,2.5,3.79304,1.0,0.000
Quais são os limites práticos na computação cotidiana estabelecidos pela teoria da complexidade?,Practical limits on what computers can or cannot do.  ,4.35714,5.36491,1.0,0.375,4.27273,4.96484,0.9,0.100
Quais são os campos científicos que se destacam mais diretamente na teoria da complexidade computacional?,Computational mathematics,2.625,5.65316,1.0,0.444,0.5,1.85566,1.0,0.000
Qual é o recurso principal quantificado para medir a complexidade de problemas computacionais?,Time e espaço,2.35714,5.36491,1.0,0.375,0.66667,2.50045,1.0,0.500
