Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. Qual é o comprimento total do rio Reno?,1 233 km,1.19444,4.61384,1.0,0.667,1.0,2.50045,1.0,0.000
2. Onde o rio Reno deságua?,no mar do Norte no delta do Reno–Mosa–Escalda,1.08333,3.79304,1.0,0.200,4.66667,4.69839,0.75,0.250
3. Qual é o nome do rio Reno em alemão?,Rhein,1.5,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
4. Qual é o nome do rio Reno em neerlandês?,Rijn,1.5,4.82961,1.0,0.333,0.0,1.0,1.0,0.000
5. O rio Emscher deságua em qual rio?,no rio Reno,1.1875,4.51932,0.875,0.200,1.0,2.50045,1.0,0.500
6. Qual ponte cruza o rio Reno em Bonn?,Kennedy Bridge (Bonn),1.30556,4.61384,1.0,0.429,2.0,2.50045,1.0,0.000
7. Qual usina nuclear utiliza o rio Reno como fonte de resfriamento?,Biblis Nuclear Power Plant,1.29167,5.20226,1.0,0.500,1.5,3.01273,1.0,0.000
8. Em qual mar o rio Reno deságua?,mar do Norte,1.25,4.37319,1.0,0.400,1.0,2.50045,1.0,0.500
9. Qual é o nome do rio Reno em francês?,Rhin,1.5,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
10. Qual é o nome de uma das imagens representativas do rio Reno?,Rhein bei Balzers - Blick auf Gonzen.jpg,1.51923,5.36491,1.0,0.286,4.0,3.79304,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é o comprimento total do rio Reno?,1 233 km,1.88889,4.37319,1.0,0.800,1.0,2.50045,1.0,0.000
Onde o rio Reno deságua?,no mar do Norte no delta do Reno–Mosa–Escalda,1.66667,3.43523,1.0,0.250,4.66667,4.69839,0.75,0.250
Qual é o nome do rio Reno em alemão?,Rhein,2.5,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
Qual é o nome do rio Reno em neerlandês?,Rijn,2.5,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Qual é o nome do rio Reno em francês?,Rhin,2.5,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
O rio Emscher deságua em qual rio?,no rio Reno,1.875,4.25402,0.85714,0.250,1.0,2.50045,1.0,0.500
Qual é o nome de uma das imagens representativas do rio Reno?,Rhein bei Balzers - Blick auf Gonzen.jpg,2.53846,5.20226,1.0,0.333,4.0,3.79304,1.0,0.000
Qual ponte cruza o rio Reno em Bonn?,Kennedy Bridge (Bonn),2.11111,4.37319,1.0,0.500,2.0,2.50045,1.0,0.000
Qual usina nuclear utiliza o rio Reno como fonte de resfriamento?,Biblis Nuclear Power Plant,2.08333,5.02467,1.0,0.571,1.5,3.01273,1.0,0.000
Em qual mar o rio Reno deságua?,mar do Norte,2.0,4.10211,1.0,0.500,1.0,2.50045,1.0,0.500
