Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Com base no RDF fornecido, vamos extrair as informações relevantes para gerar um arquivo CSV conforme solicitado:,1.4,3.43523,1.0,0.333,2.38462,5.20226,1.0,0.375
2. Se a entidade tem ambos os atributos, use apenas o `ns2:almaMater`.,0.82143,4.37319,1.0,0.000,2.11111,3.43523,1.0,0.250
   - Ano de graduação (use padrões como 'Ano', 'YY' ou deixe em branco se não especificado),1.54545,4.25402,0.85714,0.000,1.54545,4.37319,1.0,0.800
Nome,Graduacao,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Calvin_T._Caldwell,1974,1.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
George_Arvel_Thomas,1973,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Julia_Matilda_Knightley,1854,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Patrick_Brosnan,1983,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
T._Russell_Shields,1960,1.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Thomas_Sowell,1958,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Zev_Braun,2003,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Walter_Licht,1974,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
- Se o ano não for especificado no RDF ou na documentação mencionada nas instruções anteriores, deixe a coluna em branco.,1.75,5.65316,1.0,0.333,1.5,3.43523,1.0,1.000
- Em caso de duplicidade (exemplo: `Robert_Lucas_Jr.` com dois atributos), mantenha apenas um registro.,2.0,4.61384,1.0,0.600,1.6,3.01273,1.0,0.667
Nome,Graduacao,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Calvin_T._Caldwell,1974,1.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
George_Arvel_Thomas,1973,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Julia_Matilda_Knightley,1854,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Patrick_Brosnan,1983,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
T._Russell_Shields,1960,1.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Thomas_Sowell,1958,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Zev_Braun,2003,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Walter_Licht,1974,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
