Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a origem etimológica da palavra Império?,do latim imperium,2.33333,4.37319,1.0,0.400,1.0,2.50045,1.0,0.000
O que caracteriza a estrutura de poder em um império?,um soberano ou uma oligarquia governando territórios diversos,2.18182,4.82961,1.0,1.000,1.625,4.37319,1.0,0.200
Como se relacionam o centro e as periferias em um império?,o centro exerce controle político sobre as periferias subordinadas,1.91667,5.02467,1.0,0.500,1.22222,4.61384,1.0,0.500
Qual é o termo latim mais conhecido associado ao conceito de império?,Imperium Romanum,2.38462,5.20226,1.0,0.625,0.5,1.85566,1.0,0.000
Como era definido o termo imperium na Roma antiga?,como território sobre o qual Roma governava,2.4,4.61384,1.0,0.500,1.42857,4.10211,1.0,0.333
Como é utilizado o termo imperio como categoria de análise?,como um conceito que abrange elementos com características comuns,2.18182,4.96484,0.9,0.500,1.33333,4.61384,1.0,0.200
Qual partido canadense é ideologicamente associado ao imperialismo?,Conservative Party of Canada (1867–1942),2.33333,4.37319,1.0,0.333,4.0,3.43523,1.0,0.000
Qual movimento cultural tem o imperialismo como assunto principal?,Culture and Imperialism,1.9,4.61384,1.0,0.667,1.0,2.50045,1.0,0.000
Quais genocídios estão associados ao imperialismo?,genocídio dos hereros e namaqua,1.71429,3.79304,1.0,0.000,1.4,3.43523,1.0,0.000
Quais autores estudam o imperialismo como tema principal?,Michael Parenti e Wolfgang Mommsen,1.77778,4.37319,1.0,0.200,1.0,3.43523,1.0,0.000
