Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o principal conceito da desobediência civil?,Oposição pacífica a ordens injustas ou a um governo opressor.,1.75,4.10211,1.0,0.750,1.72727,4.96484,0.9,0.167
Quem formulou o conceito de desobediência civil originalmente?,Henry David Thoreau.,2.33333,4.37319,1.0,0.400,1.25,2.50045,1.0,0.000
Quais líderes utilizaram a desobediência civil com sucesso em seus movimentos?,Mahatma Gandhi e Martin Luther King.,2.0,5.02467,1.0,0.333,1.85714,3.79304,1.0,0.000
Em qual contexto a desobediência civil é considerada um direito?,Quando um governo não satisfaz as exigências de sua população.,2.09091,4.82961,1.0,0.667,1.81818,4.82961,1.0,0.800
Qual categoria descreve a desobediência civil como tipo?,Direct action.,1.88889,4.37319,1.0,0.600,1.0,1.85566,1.0,0.000
Qual o hiperônimo da desobediência civil?,Refusal.,1.71429,3.79304,1.0,0.333,0.5,1.0,1.0,0.000
Qual a finalidade da organização Code Rood?,Civil disobedience.,2.375,4.10211,1.0,0.500,1.0,1.85566,1.0,0.000
Qual o produto oferecido pela Ruckus Society?,Civil disobedience.,2.375,4.10211,1.0,0.250,1.0,1.85566,1.0,0.000
Qual evento histórico utilizou métodos de desobediência civil em 2022?,2022 Kazakh unrest.,1.90909,4.82961,1.0,0.429,1.25,2.50045,1.0,0.000
Qual movimento utilizou a desobediência civil para lutar pelos direitos civis e o fim da segregação racial?,Civil rights movement.,2.33333,5.90165,1.0,0.400,1.5,2.50045,1.0,0.000
