Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é o nome da região que inclui Los Angeles?,Southern California,2.27273,4.82961,1.0,0.333,0.5,1.85566,1.0,0.000
Qual é o maior distrito urbano dos EUA em populações?,Los Angeles metropolitan area,2.27273,4.82961,1.0,0.333,1.5,3.01273,1.0,0.000
Em qual estado dos EUA está localizado Southern California?,California,2.1,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Qual é a costa sul de Southern California?,Baja California,1.66667,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
Quantos estados adjacentes tem Southern California?,Arizona,2.0,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual é a região noroeste de Southern California?,Neva,1.77778,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Quais são os três maiores municípios de Southern California?,Los Angeles,1.7,4.61384,1.0,0.200,0.5,1.85566,1.0,0.000
Em qual estado dos EUA está localizado a costa oeste de Southern California?,Arizona,2.14286,5.36491,1.0,0.375,0.0,1.0,1.0,0.000
O Colorado River divide Southern California com qual estado do noroeste?,Arizona,2.33333,5.02467,1.0,0.286,0.0,1.0,1.0,0.000
Qual é a região noroeste que compreende tenhanos e superbahis?,Baja California,1.81818,4.82961,1.0,0.333,0.5,1.85566,1.0,0.000
