Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual foi o ano de fundação da British Satellite Broadcasting?,1986,2.27273,4.82961,1.0,0.167,0.0,1.0,1.0,0.000
Qual é a localização do escritório da British Satellite Broadcasting?,Londres,3.09091,4.82961,1.0,0.167,0.0,1.0,1.0,0.000
Qual filme foi produzido pela British Satellite Broadcasting?,Hardware (film),2.11111,4.37319,1.0,0.167,1.5,1.85566,1.0,0.000
Qual canal de TV é propriedade da British Satellite Broadcasting?,The Movie Channel (British TV channel),2.54545,4.82961,1.0,0.429,3.5,3.95066,0.83333,0.167
Qual outro canal de TV é propriedade da British Satellite Broadcasting?,The Power Station (TV channel),2.5,5.02467,1.0,0.429,3.0,3.43523,1.0,0.200
Quem sucediu a British Satellite Broadcasting?,Sky UK,2.0,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Em que ano a BSB começou suas transmissões?,1990-03-25,2.0,4.37319,1.0,0.250,0.0,1.0,1.0,0.000
Qual foi o destino final da British Satellite Broadcasting?,Mergula com Sky Television para formar BSkyB,2.7,4.61384,1.0,0.500,1.14286,4.10211,1.0,0.200
Qual é o modelo de página wiki usado pela British Satellite Broadcasting?,Template:Infobox company,2.38462,5.20226,1.0,0.375,1.0,2.50045,1.0,0.000
Qual é a categoria da British Satellite Broadcasting no Wikidata?,Agent,3.09091,4.82961,1.0,0.143,0.0,1.0,1.0,0.000
