Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Em qual período histórico os Normandos se estabeleceram na Normândia?,10.,2.18182,4.82961,1.0,0.400,0.5,1.0,1.0,0.000
Quem liderava as tropas normandas durante a Batalha de Hastings?,William.,2.0,4.82961,1.0,0.167,0.5,1.0,1.0,0.000
O que era o antigo idioma falado pelos Normandos chamado Norman?,Viking.,2.83333,5.1549,0.90909,0.571,0.5,1.0,1.0,0.000
Em qual século a palavra Norman apareceu pela primeira vez na versão latina?,Século IX.,2.28571,5.36491,1.0,0.375,1.0,1.85566,1.0,0.000
Quem foi o último duque da Normândia antes de seu ducado ser tomado pelo rei francês?,Ricardo I.,2.58824,5.78178,1.0,0.556,1.0,1.85566,1.0,0.000
Qual era o principal impacto cultural dos Normandos em Europa medieval?,Cultura e arquitetura romanesca,2.25,5.02467,1.0,0.500,0.75,3.01273,1.0,0.333
Em qual região atual ainda se fala o antigo idioma normando?,Pequena parte da França continental e Ilhas Canárias.,2.0,5.02467,1.0,0.857,2.33333,4.37319,1.0,0.167
De onde eram originários os Normandos?,Viking/Danemarca/Noruega.,1.57143,3.79304,1.0,0.000,0.5,1.0,1.0,0.000
Qual foi a principal religião dos Normandos durante sua existência histórica?,Católica.,2.25,5.02467,1.0,0.500,0.5,1.0,1.0,0.000
Em qual ano ocorreu o estabelecimento da Dukedom de Normandia?,911.,2.27273,4.82961,1.0,0.500,0.5,1.0,1.0,0.000
