Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Vou começar listando todas as linhas fornecidas e identificando quais informações precisam ser extraídas. Algumas linhas têm mais de um valor associado, como Watts River que tem ns1:subdivisionName e foaf:depiction.,1.6625,6.49101,0.95455,0.286,2.69231,4.82961,1.0,0.000
Vou also cuidar para que as strings sejam formatadas corretamente, sem conflitos e com aspaswhere necessárias.,1.2,4.82961,1.0,0.143,1.71429,3.79304,1.0,0.000
ns1:subdivisionName, Watts River,1.0,1.85566,1.0,0.000,0.5,1.85566,1.0,0.000
foaf:depiction, http://commons.wikimedia.org/wiki/Special:FilePath/Vic_legislative_council_1878.jpg,1.0,1.85566,1.0,0.000,2.0,2.50045,1.0,0.000
ns1:febRecordHighC, 48.8,1.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
ns1:marRecordHighC, 44.4,1.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
ns1:wikiPageUsesTemplate, http://dbpedia.org/resource/Template:Expand_section,1.0,1.85566,1.0,0.000,1.85714,2.50045,1.0,0.000
foaf:depiction, Mount Franklin (Victoria),1.0,1.85566,1.0,0.000,2.0,2.50045,1.0,0.000
ns1:location, Mount Franklin (Victoria),1.0,1.85566,1.0,0.000,2.0,2.50045,1.0,0.000
foaf:depiction, Mount St. Joseph Girls' College,1.0,1.85566,1.0,0.000,1.25,3.43523,1.0,0.000
ns2:state, Victoria (Australia),1.0,1.85566,1.0,0.000,1.5,1.85566,1.0,0.000
foaf:depiction, Yarra Yarra River,1.0,1.85566,1.0,0.000,1.0,2.66415,0.66667,0.000
foaf:depiction, St Paul's Anglican Grammar School,1.0,1.85566,1.0,0.000,1.42857,3.79304,1.0,0.167
ns1:location, Old Castlemaine Gaol,1.0,1.85566,1.0,0.000,1.0,2.50045,1.0,0.000
foaf:depiction, PS Pevensey,1.0,1.85566,1.0,0.000,0.5,1.85566,1.0,0.000
ns2:homeport, Victoria (Australia),1.0,1.85566,1.0,0.000,1.5,1.85566,1.0,0.000
foaf:depiction, Percy Ellingsen,1.0,1.85566,1.0,0.000,0.5,1.85566,1.0,0.000
ns2:birthPlace, Victoria (Australia),1.0,1.85566,1.0,0.000,1.5,1.85566,1.0,0.000
foaf:depiction, Peter Handscomb,1.0,1.85566,1.0,0.000,0.5,1.85566,1.0,0.000
ns2:birthPlace, Victoria (Australia),1.0,1.85566,1.0,0.000,1.5,1.85566,1.0,0.000
foaf:depiction, Phyllis Piddington,1.0,1.85566,1.0,0.000,0.5,1.85566,1.0,0.000
ns1:state, Preshil,1.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
foaf:depiction, R. A. Simpson,1.0,1.85566,1.0,0.000,1.0,2.50045,1.0,0.000
ns2:birthPlace, Victoria (Australia),1.0,1.85566,1.0,0.000,1.5,1.85566,1.0,0.000
foaf:depiction, Ralph Willis,1.0,1.85566,1.0,0.000,0.5,1.85566,1.0,0.000
ns2:birthPlace, Victoria (Australia),1.0,1.85566,1.0,0.000,1.5,1.85566,1.0,0.000
