Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o período da Peste Negra?,de 1346 a 1353.,2.0,3.79304,1.0,0.333,1.4,3.01273,1.0,0.000
Quantas pessoas morreram na Peste Negra?,75–200 milhões de pessoas.,1.85714,3.79304,1.0,0.000,1.57143,3.01273,1.0,0.000
Qual a causa da Peste Negra?,bactéria Yersinia pestis.,2.0,3.79304,1.0,0.333,1.25,2.50045,1.0,0.333
Como a Peste Negra se espalhou pela Europa?,por navios genoveses.,2.0,4.37319,1.0,0.000,1.25,2.50045,1.0,0.000
Qual a origem disputada da Peste Negra?,Ásia Central ou Oriental.,1.875,4.10211,1.0,0.250,1.6,3.01273,1.0,0.000
Qual a taxa de mortalidade na Europa?,30 a 60% da população.,1.75,4.10211,1.0,0.333,2.14286,3.79304,1.0,0.333
Quando a população europeia recuperou os níveis pré-1300?,século XVI.,1.88889,4.37319,1.0,0.200,1.0,1.85566,1.0,0.500
Qual a forma secundária da Peste Negra?,plaga pneumônica.,2.375,4.10211,1.0,0.250,1.0,1.85566,1.0,0.000
Qual o impacto populacional global na Idade Média?,redução de 475M para 350–375M.,1.88889,4.37319,1.0,0.000,2.0,3.43523,1.0,0.000
Quando a Peste Negra recorreu até o século XIX?,até o século XIX.,1.9,4.61384,1.0,0.200,1.4,3.01273,1.0,0.500
