Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
8. Número primo de Mersenne não foi citado diretamente, talvez seja uma pergunta que precise ser ajustada ou remover.,0.875,4.61384,1.0,0.625,1.72727,4.82961,1.0,0.714
Qual é a definição formal de um número primo?,Um número primo é aquele que tem como único divisores 1 e ele mesmo.,1.8,4.61384,1.0,0.800,2.53333,5.51466,1.0,0.571
Quais são os requisitos para que um número seja considerado primo?,Ele deve ser maior que 1 e possuir exatamente dois divisores: 1 e ele próprio.,1.83333,5.02467,1.0,0.667,2.64706,6.03262,0.8,0.625
Qual é o menor número primo?,O menor número primo é 2.,1.57143,3.79304,1.0,1.250,2.0,3.79304,1.0,1.000
O que são números primos gêmeos e quais exemplos existem?,São pares de números primos com diferença de 2. Exemplos incluem (3,3.09091,4.82961,1.0,0.167,1.6,5.32781,0.91667,0.111
Quantos números primos existem abaixo de 100?,Existem 25 números primos abaixo de 100.,2.0,4.10211,1.0,0.000,1.625,4.10211,1.0,0.000
Qual teorema estabelece a unicidade da decomposição em fatores primos?,O Teorema Fundamental da Aritmética.,2.27273,4.82961,1.0,0.167,1.66667,3.43523,1.0,0.000
Quem descobriu o maior número primo conhecido mencionado no contexto?,Landon Curt Noll,2.18182,4.82961,1.0,0.714,1.0,2.50045,1.0,0.000
Qual é um exemplo de número primo de Mersenne listado no contexto?,2^19 - 1 = 524287.,2.07692,5.32781,0.91667,0.571,2.0,2.50045,1.0,0.000
Qual algoritmo é usado para testar a primalidade de números grandes?,O teste de primalidade de Miller-Rabin.,1.83333,5.02467,1.0,0.286,1.57143,3.95066,0.83333,0.333
Qual é a imagem representativa mais famosa associada aos números primos?,Sieve of Eratosthenes animation.gif.,2.58333,5.02467,1.0,0.250,3.0,3.01273,1.0,0.000
