Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a forma mais utilizada para medir a desigualdade econômica?,Gini coefficient,2.75,5.1549,0.90909,0.429,0.5,1.85566,1.0,0.000
Que tipo de índice leva em conta a desigualdade na medida do desenvolvimento humano ajustado?,Inequality-adjusted Human Development Index,3.0625,5.65316,1.0,0.667,1.5,3.01273,1.0,0.000
O que aconteceu com a desigualdade global entre países desde os anos 1970?,Reduziu,2.64286,5.36491,1.0,0.000,0.0,1.0,1.0,0.000
Como o aumento da desigualdade dentro das nações impactou as economias avançadas nos últimos 30 anos?,Aumento significativo na desigualdade de renda em cerca de 90% delas,2.76471,5.78178,1.0,0.125,1.75,5.32781,0.91667,0.200
Quais efeitos a desigualdade econômica pode ter sobre a estabilidade política e social?,Estimula instabilidades,2.0,5.48607,0.92308,0.375,0.5,1.85566,1.0,0.000
Como políticas tributárias e de gastos afetam a desigualdade de renda em economias avançadas?,Diminuem por um terço através da redistribuição,2.2,5.63172,0.92857,0.125,1.28571,4.10211,1.0,0.500
Quais medidas são importantes para avaliar a desigualdade econômica além da distribuição de riqueza?,Distribuição de renda e consumo,2.0,5.51466,1.0,0.500,1.2,3.43523,1.0,0.667
Como o aumento da desigualdade afeta o crescimento econômico e a estabilidade macroeconômica?,Hindera o crescimento e reduz a estabilidade,2.35714,5.48607,0.92308,0.429,1.14286,4.10211,1.0,0.250
Quais tipos de igualdades são conceitos importantes relacionados à desigualdade econômica?,Equidade,2.33333,5.02467,1.0,0.125,0.0,1.0,1.0,0.000
Como a globalização afetou a desigualdade entre nações versus dentro delas?,Diminuiu entre nações mas aumentou dentro das nações,2.25,5.1549,0.90909,0.167,1.125,4.51932,0.875,0.000
