Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é o sistema imunológico?,sistema de defesa do organismo contra agentes patogênicos.,1.57143,3.95066,0.83333,0.333,1.88889,4.37319,1.0,0.400
Quais são os principais componentes celulares do sistema imunológico?,linfócitos,2.3,4.61384,1.0,0.333,0.0,1.0,1.0,0.000
O que é a imunidade inata?,resposta imediata do sistema imunológico contra patógenos comuns.,1.57143,3.79304,1.0,0.000,2.33333,4.37319,1.0,0.333
Quais são os principais tipos de células envolvidas na imunidade adaptativa?,células B e T.,1.91667,5.02467,1.0,0.143,1.6,3.01273,1.0,0.000
Qual é o papel das defesinas no sistema imunológico?,agentes antimicrobianos que ajudam a combater infecções.,2.7,4.61384,1.0,0.400,1.625,4.10211,1.0,0.200
O que são as células T auxiliares (T helper)?,células envolvidas na coordenação da resposta imune adaptativa.,3.0,4.75438,0.88889,0.167,2.44444,4.37319,1.0,0.333
Quais são os dois principais tipos de células T citotóxicas?,células T CD8+ e células T CD4+.,1.81818,4.82961,1.0,0.167,2.6,4.44634,0.71429,0.000
O que é a imunidade humoral?,produção de anticorpos pelo sistema imunológico.,1.57143,3.79304,1.0,0.000,2.0,3.79304,1.0,0.500
Quais são os dois tipos principais de resposta imune?,resposta inata e adaptativa.,1.8,4.61384,1.0,0.400,1.6,3.01273,1.0,0.333
Qual é o papel das células dendrídicas no sistema imunológico?,apresentação de antígenos para células T.,3.09091,4.82961,1.0,0.333,1.57143,3.79304,1.0,0.250
O que são os anticorpos?,proteínas produzidas pelo sistema imunológico para neutralizar patógenos.,1.5,3.43523,1.0,0.500,1.77778,4.37319,1.0,0.167
