Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
4. **Examples of Movements**: The context lists many, maybe pick one like the Women's Movement or Occupy Canada.,1.70833,4.96484,0.9,0.000,2.92308,5.02467,1.0,0.091
6. **Template Usage**: Some facts mention Wikipedia templates, perhaps ask which template is used.,1.83333,5.30531,0.81818,0.000,2.42857,3.79304,1.0,0.000
Quem formulou originalmente a teoria da desobediência civil?,Henry David Thoreau,2.11111,4.37319,1.0,0.400,1.0,2.50045,1.0,0.000
Qual foi um dos objetivos principais do movimento de Gandhi na Índia e no Paquistão?,Obter independência,2.25,5.65316,1.0,0.143,0.5,1.85566,1.0,0.500
Qual líder americano usou a desobediência civil na luta contra a segregação racial?,Martin Luther King Jr.,1.92857,5.48607,0.92308,0.500,2.0,3.01273,1.0,0.000
Qual exemplo moderno de movimento que utiliza a desobediência civil?,Women in the yellow vests movement,1.81818,4.82961,1.0,0.667,2.5,3.79304,1.0,0.000
A desobediência civil é considerada uma forma de protesto violento ou não violente?,Não violente,1.92857,5.36491,1.0,0.556,0.5,1.85566,1.0,0.000
Qual modelo de página wiki é frequentemente associado à desobediência civil?,Template:Portal bar,2.08333,5.02467,1.0,0.375,1.0,2.50045,1.0,0.333
Qual foi um exemplo recente de desobediência civil nos Estados Unidos?,2021 Uptown Minneapolis unrest,2.08333,5.02467,1.0,0.429,1.5,3.01273,1.0,0.000
Em qual categoria da Wikipédia a desobediência civil está classificada?,Categoria:Ativismo por tipo,2.27273,4.82961,1.0,0.333,1.0,3.01273,1.0,0.333
Qual template da Wikipédia é usado para representar assuntos relacionados à desobediência civil?,Template:Subject bar,2.42857,5.36491,1.0,0.333,1.0,2.50045,1.0,0.333
Qual movimento histórico utilizou a desobediência civil para lutar pelos direitos civis nos Estados Unidos?,Movimento dos Direitos Civis,2.75,5.65316,1.0,0.400,1.5,3.01273,1.0,0.000
