Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quando a British Satellite Broadcasting começou a transmitir?,25 de março de 1990,2.11111,4.51932,0.875,0.200,0.8,3.59796,0.8,0.333
Qual foi o destino da British Satellite Broadcasting?,Foi mercada com a Sky Television para formar BSkyB,2.33333,4.37319,1.0,0.200,1.44444,4.61384,1.0,0.167
Em que ano a British Satellite Broadcasting foi fundada?,1986-12-11,2.3,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Quem é o proprietário do The Movie Channel (British TV channel)?,British Satellite Broadcasting,3.5,5.1549,0.90909,0.250,1.0,2.50045,1.0,0.000
Qual filme foi produzido pelo estúdio da British Satellite Broadcasting?,Hardware (film),2.72727,4.82961,1.0,0.143,1.5,1.85566,1.0,0.000
Qual canal de TV pertence à British Satellite Broadcasting?,Galaxy e Now (British TV channel),2.3,4.61384,1.0,0.333,2.125,3.79304,1.0,0.200
Quando a British Satellite Broadcasting foi desativada?,1990,2.125,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Onde ficava a sede da British Satellite Broadcasting?,London,2.33333,4.37319,1.0,0.167,0.0,1.0,1.0,0.000
Quem filmou o Memphis Belle (film)?,British Satellite Broadcasting,2.33333,3.79304,1.0,0.000,1.0,2.50045,1.0,0.000
Qual canal de TV pertence à British Satellite Broadcasting e foi estabelecido nos anos 1980?,The Computer Channel (BSB),2.5,5.65316,1.0,0.200,2.5,3.01273,1.0,0.000
