Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. What part of the steam engine converts linear piston motion into rotational output? , alavanca e轴 (crankshaft),3.10714,5.51466,1.0,0.000,2.0,2.50045,1.0,0.333
2. Name a component that controls the flow of steam into the cylinder., válvula de admissão,2.51923,5.48607,0.92308,0.308,0.66667,2.50045,1.0,0.000
3. What is another term for an external combustion engine besides steam engines?, motor de combustão externa,1.94231,5.36491,1.0,0.000,0.75,3.01273,1.0,0.667
4. Who developed an improved version of Newcomen's engine in the 18th century?, James Watt,1.88333,5.51466,1.0,0.071,0.5,1.85566,1.0,0.000
5. How does a governor function in a steam engine?, It regulates the speed by controlling steam flow.,1.4,4.96484,0.9,0.444,3.33333,4.37319,1.0,0.000
6. What is the primary energy conversion in a steam engine?, Transformação de calor em trabalho mecânico.,1.84091,5.02467,1.0,0.000,1.57143,3.79304,1.0,1.000
7. In which category is the steam engine classified in terms of combustion?, Combustão externa,1.94231,5.48607,0.92308,0.000,0.5,1.85566,1.0,0.000
8. What was a significant issue with early steam engines that later designs addressed?, Eficiência baixa devido à perda de热量 e design inadequado,2.42857,5.51466,1.0,0.286,2.55556,4.61384,1.0,0.500
9. What type of cycle is commonly associated with steam turbines used in power plants?, Ciclo Rankine,3.35,5.65316,1.0,0.000,0.5,1.85566,1.0,0.000
10. Why is high pressure maintained in the boiler of a steam engine?, Para maximizar o trabalho do vapor.,2.25,5.36491,1.0,0.308,1.85714,3.79304,1.0,0.667
1. What part transforms linear motion into rotational motion? , Crankshaft,1.91667,4.75438,0.88889,0.000,0.0,1.0,1.0,0.000
2. What regulates the speed of the engine? , Governor,1.6875,4.51932,0.875,0.000,0.0,1.0,1.0,0.000
3. Which component holds the steam and water for heating? , Boiler,2.15,4.82961,1.0,0.000,0.0,1.0,1.0,0.000
4. What directs the flow of steam into the cylinder? , Valve,2.15,4.96484,0.9,0.000,0.0,1.0,1.0,0.000
5. How is heat transferred to the water in the boiler? , Through fireboxes or furnaces,2.38636,5.1549,0.90909,0.000,1.5,3.01273,1.0,0.000
1. What type of engine uses external combustion? , Steam engine,1.6875,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
2. Another name for a reciprocating steam engine? , Atmospheric engine,1.1875,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
3. What distinguishes a turbocharged steam engine? , Use of turbines instead of pistons,1.10714,4.10211,1.0,0.571,2.5,3.95066,0.83333,0.000
1. What part of a steam engine converts linear motion into rotational? , Crankshaft,1.83333,5.20226,1.0,0.333,0.0,1.0,1.0,0.000
2. Name a component that controls steam flow into the cylinder. , Valve,2.06818,5.02467,1.0,0.364,0.0,1.0,1.0,0.000
3. Who improved Newcomen's engine in the 18th century? , James Watt,1.61364,4.82961,1.0,0.100,0.5,1.85566,1.0,0.000
4. What is another term for external combustion engines? , Stirling engines (but note: Stirling is different,1.47222,4.61384,1.0,0.000,2.66667,4.25402,0.85714,0.000
5. How does a governor function? , Regulates speed by controlling steam admission,1.0,3.79304,1.0,0.667,2.5,3.79304,1.0,0.000
6. What energy conversion occurs in a steam engine? , Heat to mechanical work,1.47222,4.61384,1.0,0.000,1.5,3.01273,1.0,0.000
7. What was an early use of steam engines? , Locomotives and pumps,1.91667,4.61384,1.0,0.000,1.0,2.50045,1.0,0.000
8. What is the primary source of power for a steam engine? ,燃烧的燃料 (combustible materials like coal),2.0,5.20226,1.0,0.333,3.0,3.43523,1.0,0.000
9. Why is high pressure important in steam engines? , Increases energy output per unit of fuel,1.91667,4.61384,1.0,0.000,3.0,4.10211,1.0,0.000
10. Name a safety mechanism in steam engines. , 安全阀 (safety valve),1.4375,4.37319,1.0,0.500,2.0,2.50045,1.0,0.000
