Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
P vs NP problema é fundamental para classificar problemas de complexidade computacional,P versus NP问题是计算机科学中最重要的未解决难题之一。,1.5,5.20226,1.0,0.300,1.0,2.50045,1.0,0.000
Qual é um exemplo de problema NP-completo?,一个著名的NP完全问题是旅行商问题,1.625,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Quais problemas são NP completos?,CNF-SAT is a classic NP-complete problem.,1.66667,3.43523,1.0,0.250,1.71429,3.79304,1.0,0.667
Reduções entre problemas são usadas para estabelecer a complexidade relativa deles,Reductions between problems are used to establish the relative complexity of different problems.,1.36364,5.02467,1.0,0.286,5.71429,5.48607,0.92308,0.000
Algorithms polinomiais são aqueles que podem ser executados em tempo reasonável para grandes entradas,Polynomial time algorithms can be executed in reasonable time for large inputs.,1.07143,5.51466,1.0,0.400,4.53846,5.32781,0.91667,0.083
Problemas NP-hard são os mais difíceis nas classes NP e NP-completa,NP-hard problems are the most difficult ones within the NP and NP-complete classes.,1.63636,5.02467,1.0,0.250,5.71429,5.48607,0.92308,0.000
Qual é a principal vantagem dos algoritmos de aproximação em problemas computacionais?,Approximation algorithms are useful when exact solutions are not feasible due to computational constraints.,1.84615,5.20226,1.0,0.286,6.2,5.63172,0.92857,0.000
Métodos heurísticos são usados para encontrar soluções approximadas de problemas NP-difíceis,Heuristic methods are used to find approximate solutions to NP-hard problems.,1.09091,5.02467,1.0,0.222,4.75,5.1549,0.90909,0.000
Qual é uma aplicação prática dos algoritmos polynomial em otimização?,Polynomial time algorithms are widely used in optimization tasks such as scheduling and resource allocation.,2.63636,4.82961,1.0,0.333,4.25,5.65316,1.0,0.067
Os algoritmos de complexidade exponencial são usados para criptografia de chave pública,Exponential-time algorithms are commonly used for public-key cryptography.,1.25,5.32781,0.91667,0.250,2.77778,4.37319,1.0,0.000
