Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a classificação filogenética dos ctenóforos?,pertencem ao reinho Animal,2.0,4.10211,1.0,0.250,1.0,3.01273,1.0,0.000
Quais são as principais características morfológicas dos ctenóforos?,globulares,2.0,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Como os ctenóforos se locomovem?,usando 'pentes',1.5,3.43523,1.0,0.000,1.0,1.85566,1.0,0.000
Qual é o tamanho máximo dos ctenóforos?,até 1,2.0,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Os ctenóforos são bioluminescentes?,sim,1.6,3.01273,1.0,0.333,0.0,1.0,1.0,1.000
Em que período do tempo os fósseis de ctenóforos são encontrados?, desde o Cambriano até os tempos presentes,2.41667,5.02467,1.0,0.500,0.85714,4.10211,1.0,0.000
Quais são as principais categorias no Wikipédia sobre ctenóforos?,Artigos,2.0,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
Quais são as subdivisões dos ctenóforos?,Tentaculata,1.71429,3.79304,1.0,0.333,0.0,1.0,1.0,0.000
O que é o papel dos 'pentes' nos ctenóforos?,servem para nadar,2.91667,4.75438,0.88889,0.250,0.66667,2.50045,1.0,0.500
Qual é a relação evolutiva entre os ctenóforos e as medusas?,representam convergência evolutiva,1.91667,5.02467,1.0,0.200,0.66667,2.50045,1.0,0.000
