Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
atomic number of oxygen,8,1.5,3.01273,1.0,0.000,0.0,1.0,1.0,0.000
periodic table group of oxygen,chalcogens,2.0,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
percentage of oxygen in earth's atmosphere,20.95%,2.125,4.10211,1.0,0.143,0.5,1.85566,1.0,0.000
main form of oxygen in earth's crust,oxides (almost half),2.55556,4.37319,1.0,0.125,2.0,2.50045,1.0,0.000
most abundant element on earth,oxygen,2.0,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
abundance rank of oxygen in the universe,third after hydrogen and helium,3.0,4.10211,1.0,0.000,2.0,3.43523,1.0,0.000
allotrope of oxygen besides o2,ozone (o3),2.0,3.43523,1.0,0.000,1.5,1.85566,1.0,0.000
scientist who coined the name 'oxygen',antoine lavoisier,2.25,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
first scientist to isolate oxygen,michael sendivogius,2.0,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
primary medical use of oxygen,oxygen therapy,2.0,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
