Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual a porcentagem que a Amazônia representa nas florestas tropicais do planeta?,mais da metade,2.30769,5.32781,0.91667,0.167,1.0,2.50045,1.0,1.000
Quantos quilômetros quadrados de floresta tropical são cobertos na bacia?,5.500.000 km² (2.100.000 milhas quadradas),2.36364,4.82961,1.0,0.571,3.5,3.43523,1.0,0.000
Quantas nações controlam esta região no total?,nove nações,1.75,4.10211,1.0,0.750,0.5,1.85566,1.0,0.000
Quantos estados ou departamentos de quais nações contêm Amazonas em seus nomes?,quatro,2.30769,5.20226,1.0,0.000,0.0,1.0,1.0,1.000
Qual é a área da floresta amazônica em relação à superfície do planeta?,mais de 5,2.57143,5.36491,1.0,0.667,1.0,2.50045,1.0,0.000
Quantas espécies de árvores podem ser encontradas na floresta amazônica?,apenas 16.000,2.27273,4.82961,1.0,0.429,0.5,1.85566,1.0,0.500
Quantos indivíduos diferentes de árvores existem na Amazônia?,cerca de 390 bilhões de indivíduos,2.33333,4.37319,1.0,0.000,1.33333,3.95066,0.83333,0.000
Quantas espécies animais são estimadas vivendo na Amazônia?,aproximadamente 2,2.33333,4.37319,1.0,0.167,0.5,1.85566,1.0,0.000
Quantos povos indígenas vivem na Amazônia?,mais de 300 grupos étnicos,2.0,3.79304,1.0,0.000,1.4,3.43523,1.0,0.000
Qual porcentagem da população mundial vive na Amazônia?,menos de 1%,2.44444,4.37319,1.0,0.400,0.75,3.01273,1.0,0.000
