Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual foi a data de início das transmissões da British Satellite Broadcasting?,25 de março de 1990,2.92308,5.20226,1.0,0.286,0.8,3.59796,0.8,0.333
Qual empresa foi formada pela fusão da British Satellite Broadcasting e da Sky Television?,British Sky Broadcasting (BSkyB),2.6,5.63172,0.92857,0.111,2.5,3.01273,1.0,0.000
Em que ano foi fundada a British Satellite Broadcasting?,1986,2.0,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Qual é o nome da empresa que sucedeu a British Satellite Broadcasting?,Sky UK,1.92308,5.20226,1.0,0.286,0.5,1.85566,1.0,0.000
Onde a British Satellite Broadcasting tinha sua sede?,Londres,2.22222,4.37319,1.0,0.167,0.0,1.0,1.0,0.000
Qual o tipo de serviço oferecido pela British Satellite Broadcasting?,Transmissão direta via satélite de serviços de televisão,2.63636,4.82961,1.0,0.333,1.0,4.51932,0.875,0.500
Em que data exata foi fundada a British Satellite Broadcasting?,11 de dezembro de 1986,2.0,4.82961,1.0,0.143,0.8,3.59796,0.8,0.333
Qual era o destino da British Satellite Broadcasting?,Fusão com a Sky Television plc para formar BSkyB,2.33333,4.37319,1.0,0.400,1.33333,4.61384,1.0,0.167
Qual o nome completo da British Satellite Broadcasting?,British Satellite Broadcasting plc,2.11111,4.37319,1.0,0.400,1.5,3.01273,1.0,0.000
Em que país a British Satellite Broadcasting operava?,Reino Unido,2.22222,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual foi a data de início das transmissões da British Satellite Broadcasting?,25 de março de 1990,2.92308,5.20226,1.0,0.286,0.8,3.59796,0.8,0.333
Qual empresa foi formada pela fusão da British Satellite Broadcasting e da Sky Television?,British Sky Broadcasting (BSkyB),2.6,5.63172,0.92857,0.111,2.5,3.01273,1.0,0.000
Em que ano foi fundada a British Satellite Broadcasting?,1986,2.0,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Qual é o nome da empresa que sucedeu a British Satellite Broadcasting?,Sky UK,1.92308,5.20226,1.0,0.286,0.5,1.85566,1.0,0.000
Onde a British Satellite Broadcasting tinha sua sede?,Londres,2.22222,4.37319,1.0,0.167,0.0,1.0,1.0,0.000
Qual o tipo de serviço oferecido pela British Satellite Broadcasting?,Transmissão direta via satélite de serviços de televisão,2.63636,4.82961,1.0,0.333,1.0,4.51932,0.875,0.500
Em que data exata foi fundada a British Satellite Broadcasting?,11 de dezembro de 1986,2.0,4.82961,1.0,0.143,0.8,3.59796,0.8,0.333
Qual era o destino da British Satellite Broadcasting?,Fusão com a Sky Television plc para formar BSkyB,2.33333,4.37319,1.0,0.400,1.33333,4.61384,1.0,0.167
Qual o nome completo da British Satellite Broadcasting?,British Satellite Broadcasting plc,2.11111,4.37319,1.0,0.400,1.5,3.01273,1.0,0.000
Em que país a British Satellite Broadcasting operava?,Reino Unido,2.22222,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
