Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que a teoria da complexidade computacional foca em classificar?,problemas computacionais e seu uso de recursos,2.36364,4.82961,1.0,0.600,0.85714,4.10211,1.0,0.250
Qual é a definição de um problema computacional?,uma tarefa resolvida por um computador,1.66667,4.37319,1.0,0.500,1.0,3.79304,1.0,0.667
O que distingue a teoria da complexidade computacional da análise de algoritmos?,a generalidade da questão sobre todos algoritmos,2.53846,5.32781,0.91667,0.333,1.0,4.10211,1.0,0.333
Qual problema famoso está dedicado ao campo da complexidade computacional?,P versus NP,2.45455,4.82961,1.0,0.429,1.0,2.50045,1.0,0.000
O que é computabilidade teoria?,estudo do que pode ser resolvido algorítmicamente,1.5,3.43523,1.0,0.333,1.0,4.10211,1.0,0.600
O que a complexidade computacional quantifica?,a quantidade de recursos necessários para resolver um problema,1.71429,3.79304,1.0,0.000,1.33333,4.61384,1.0,0.600
Qual é um exemplo de medida de complexidade usada em comunicação?,a quantidade de comunicação,1.91667,5.1549,0.90909,0.500,0.75,3.01273,1.0,1.000
O que a teoria da complexidade computacional ajuda a determinar?,limites práticos do que computadores podem fazer,2.36364,4.96484,0.9,0.600,1.0,4.10211,1.0,0.200
Qual é a diferença entre algoritmo e complexidade computacional?,o primeiro analisa um algoritmo,2.0,4.61384,1.0,0.200,1.0,3.43523,1.0,0.333
Como a complexidade computacional se distingue da computabilidade teoria?,restringe recursos,2.0,4.61384,1.0,0.200,0.5,1.85566,1.0,0.000
