Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quais eram as nações alvo iniciais do embargo petrolífero?,O Canadá,1.9,4.61384,1.0,0.167,0.5,1.85566,1.0,0.000
Qual foi o impacto no preço do petróleo durante o embargo?,O preço do petróleo subiu de US$ 3 por barril para cerca de US$ 12.,2.75,5.1549,0.90909,0.400,2.44444,6.01226,0.875,0.222
Em que países o embargo se expandiu?,Portugal,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Quando terminou oficialmente o embargo?,O embargo terminou em março de 1974.,1.66667,3.43523,1.0,0.000,1.75,4.10211,1.0,0.250
Quais foram os principais objetivos do embargo petrolífero?,Apoiadores de Israel durante a Guerra do Yom Kippur.,2.0,4.37319,1.0,0.000,2.2,4.61384,1.0,0.750
Qual foi o impacto global da crise petrolífera?,Causou uma crise,2.22222,4.37319,1.0,0.200,0.66667,2.50045,1.0,0.500
A crise de 1973 é conhecida como?,Primeiro choque do petróleo.,2.125,4.10211,1.0,0.250,1.6,3.01273,1.0,0.667
Quem foi o presidente dos Estados Unidos durante a crise petrolífera?,Richard Nixon.,2.41667,5.02467,1.0,0.333,1.0,1.85566,1.0,0.000
Quais foram as consequências econômicas da crise?,Aumento dos preços de combustíveis,2.0,4.10211,1.0,0.250,0.8,3.43523,1.0,0.000
Qual foi o impacto na indústria automobilística?,Mudanças significativas na fabricação e preferência por veículos mais eficientes em termos de combustível.,2.0,4.10211,1.0,0.250,2.0,5.51466,1.0,0.500
