Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
pergunta,resposta  ,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é a extensão total em quilômetros quadrados das florestas tropicais da Amazônia?,13.500.000 quilômetros quadrados (5.200.000 milhas quadradas)  ,2.92857,5.36491,1.0,0.375,3.5,3.79304,1.0,0.000
O bioma da Amazônia compreende quais estados do Brasil?,Todas as regiões noroeste,2.2,4.61384,1.0,0.000,0.75,3.01273,1.0,0.500
Quantos milhões de quilômetros quadrados são cobertos pela floresta amazônica?,7 milhões de quilômetros quadrados (2,2.45455,4.82961,1.0,0.286,1.28571,3.79304,1.0,0.000
Qual é o nome bioma que ocupa a maior porcentagem da Amazônia?,O Bioma Tropico  ,1.92308,5.20226,1.0,0.286,0.66667,2.50045,1.0,0.000
Quantas espécies de mamíferos podem ser encontradas na Amazônia?,Muitas espécies,2.1,4.61384,1.0,0.333,0.5,1.85566,1.0,0.000
Qual é o template que descreve a Bioma da Amazônia em inglês?,Também conhecida em inglês como Amazônia ou Amazon rainforest.  ,2.15385,5.20226,1.0,0.143,2.2,4.61384,1.0,0.167
O que é a principal causa de deforestation na Amazônia?,A deforestation por operações de mineração,2.36364,4.82961,1.0,0.400,0.83333,3.79304,1.0,0.000
Qual é o impacto da deforestation na Amazônia no Chile?,Reduz a extensão da Floresta Pluvial em Chile em 2100 quilômetros quadrados.  ,3.09091,4.82961,1.0,0.000,2.46154,5.32781,0.91667,0.143
O que é a localização geográfica da Amazônia?,Geograficamente está localizada entre os 3° e 5° graus de longitude oeste do Océano Atlântico e entre os 6° e 8° graus de latitude noroeste do efeito.  ,2.0,4.37319,1.0,0.000,3.32143,7.46676,0.74074,0.188
Quantos milhões de quilômetros quadrados são cobertos pela Floresta Pluvial?,4,2.45455,4.82961,1.0,0.143,0.0,1.0,1.0,0.000
