Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual city é o local de University of Chicago?,Chicago  ,1.9,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
How many schools does University of Chicago have?, 50  ,3.33333,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Who hosted Nobel laureate John F. Kennedy?, Massachusetts Institute of Technology  ,2.875,4.10211,1.0,0.000,1.5,3.01273,1.0,0.000
University of Chicago has how many Fields Medalists?, 10  ,4.0,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
When did the University of Chicago host Nobel laureates like Clarksley?, 1962  ,4.75,5.02467,1.0,0.000,0.0,1.0,1.0,0.000
University of Chicago has who as notable award recipients?, Robert Geroch  ,2.4,4.61384,1.0,0.000,0.5,1.85566,1.0,0.000
Which city is the location of the Nobel Prize-winning experiment at Stagg Field?, Stagg Field  ,5.71429,5.48607,0.92308,0.000,0.5,1.85566,1.0,0.000
How many Nobel Laureate students does University of Chicago have?, 8  ,4.27273,4.82961,1.0,0.000,0.0,1.0,1.0,0.000
Who published a book titled Analysis of Survival Data with Longitudinal Covariates?, University of Chicago Press  ,3.92308,5.20226,1.0,0.333,1.5,3.01273,1.0,0.000
When did the University of Chicago establish the Stagg Field for nuclear reaction experiments?, 1945  ,4.8,5.63172,0.92857,0.071,0.0,1.0,1.0,0.000
pergunta,resposta  ,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
University of Chicago utilizes how many Nobel Prize-winning scientists?, John F. Kennedy  ,4.5,4.61384,1.0,0.000,1.0,2.50045,1.0,0.000
The University of Chicago has how many Nobel laureate students?, 8  ,5.0,4.82961,1.0,0.000,0.0,1.0,1.0,0.000
Who hosted Nobel laureate Dr. Susan Blackwood in 2019?, University of Chicago  ,3.8,4.61384,1.0,0.000,1.0,2.50045,1.0,0.000
Which city is the location of who made history with the historical event in 2019 at Stagg Field?, Stagg Field  ,8.15789,6.11685,0.94444,0.000,0.5,1.85566,1.0,0.000
pergunta,resposta  ,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
University of Chicago employs how many notable awardees?, John F. Kennedy,4.0,4.37319,1.0,0.000,1.0,2.50045,1.0,0.000
How many Nobel laureate students does University of Chicago have?, 8  ,4.27273,4.82961,1.0,0.000,0.0,1.0,1.0,0.000
pergunta,resposta  ,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
The University of Chicago has how many Nobel Prize-winning scientists?, John F. Kennedy  ,5.0,4.82961,1.0,0.000,1.0,2.50045,1.0,0.000
Who hosted Nobel laureate Dr. Robert Geroch in 2019?, University of Chicago,3.8,4.61384,1.0,0.000,1.0,2.50045,1.0,0.000
