Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é uma definição do imperialismo?,Estender poder e domínio.,1.71429,3.79304,1.0,0.333,1.6,3.01273,1.0,1.000
Por que as nações usam imperialismo?,Extensão do poder global.,1.71429,3.79304,1.0,0.000,1.4,3.01273,1.0,0.667
Quais são os métodos para alcançar a extensão de controle político segundo o texto sobre imperialismo?,Poder duro e suave.,2.17647,5.78178,1.0,0.750,1.4,3.01273,1.0,0.667
O que inclui no uso de poder duro em imperialismo?,Econômico e militar.,2.36364,4.82961,1.0,0.800,1.25,2.50045,1.0,0.500
Qual é outro método usado além do poder duro?,Cultural e diplomático.,2.3,4.61384,1.0,1.000,1.25,2.50045,1.0,0.000
Quais são os conceitos relacionados ao imperialismo mencionados no texto?,Colonialismo e império.,3.09091,4.82961,1.0,0.333,1.25,2.50045,1.0,0.500
Como o imperialismo se diferencia dos outros conceitos?,Aplica-se a formas de expansão mais amplas.,1.88889,4.37319,1.0,0.000,1.625,4.10211,1.0,0.200
Qual tipo de controle é essencial para um país que pratica imperialismo?,Político e econômico.,2.0,5.20226,1.0,0.571,1.25,2.50045,1.0,0.500
O imperialismo pode ser praticado por quais governos?,Várias formas de governo.,1.77778,4.37319,1.0,0.400,1.4,3.01273,1.0,0.500
Quem são os principais beneficiados pelo uso do poder suave em imperialismo?,Países que usam diplomacia e cultura.  ,2.53846,5.20226,1.0,0.714,1.57143,3.79304,1.0,0.250
