Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quando foi fundada a Universidade Harvard?,Em 1636,1.57143,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Qual é o nome do primeiro benfeitor da universidade?,John Harvard,1.9,4.61384,1.0,0.600,0.5,1.85566,1.0,0.000
Em qual estado está localizada a Universidade Harvard?,Massachusetts,1.77778,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Quantas faculdades compostas estão na universidade?,Dez,2.0,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Qual é o valor aproximado do patrimônio líquido da universidade?,50,3.09091,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
Quantos itens há na Biblioteca de Harvard?,20,1.75,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Qual era a finalidade inicial da Universidade Harvard?,Treinar ministros congregacionalistas,1.88889,4.37319,1.0,0.600,1.0,2.50045,1.0,0.000
Quando ocorreu a secularização gradual do currículo?,Século XVIII,1.75,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Quantos presidentes dos EUA são alumni de Harvard?,Oito,2.33333,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Quantas medalhas olímpicas ganharam alunos e ex-alunos?,110,2.125,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
