Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
1. Kublai Khan, answer is correct.,0.5,2.50045,1.0,0.000,1.25,2.50045,1.0,0.000
2. 1271, answer is correct.,0.25,1.85566,1.0,0.000,1.25,2.50045,1.0,0.000
3. 1271 to 1368, that's 10 words.,0.75,3.01273,1.0,0.000,1.33333,3.01273,1.0,0.333
4. Ming dynasty, correct.,0.5,2.50045,1.0,0.000,0.5,1.0,1.0,0.000
5. Chinese language, correct.,0.5,2.50045,1.0,0.000,0.5,1.0,1.0,0.000
6. Great Yuan, correct.,0.5,2.50045,1.0,0.000,0.5,1.0,1.0,0.000
7. Great Khan, correct.,0.5,2.50045,1.0,0.000,0.5,1.0,1.0,0.000
8. Ming dynasty, correct.,0.5,2.50045,1.0,0.000,0.5,1.0,1.0,0.000
9. Northern Yuan dynasty, correct.,0.75,3.01273,1.0,0.000,0.5,1.0,1.0,0.000
10. Phags-pa script, correct.,0.5,2.50045,1.0,0.000,0.5,1.0,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quem fundou a dinastia Yuan?,Kublai Khan,1.5,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Quando foi estabelecida a dinastia Yuan?,1271,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual foi o período de duração da dinastia Yuan?,1271 a 1368,2.0,4.61384,1.0,0.400,0.66667,2.50045,1.0,0.000
Qual dinastia sucedeu a Yuan?,Ming,1.66667,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Qual língua alguns imperadores da Yuan dominaram?,Língua chinesa,2.125,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
Qual era o nome da dinastia proclamada em 1271?,Grande Yuan,2.6,4.61384,1.0,0.400,0.5,1.85566,1.0,0.000
Qual título além de Imperador da China Kublai Khan alegava?,Grande Khan,2.63636,4.82961,1.0,0.143,0.5,1.85566,1.0,0.000
Qual dinastia derrotou a Yuan?,Ming,1.66667,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Qual é o nome do estado remanescente após a retirada da Yuan?,Yuan do Norte,2.53846,5.20226,1.0,0.333,1.0,2.50045,1.0,0.333
Qual script alguns imperadores da Yuan utilizavam?,Phags-pa,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
