Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é uma ctenophora?,uma fala de animais que vives sem immeios,1.5,3.43523,1.0,0.000,0.875,4.37319,1.0,0.250
Qual tipo bioluminescente está associado à ctenophora?,bioluminescent,2.0,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
O que characterized o ctenophora?,their movement with tentacles or jets of water,1.5,3.59796,0.8,0.000,3.5,4.37319,1.0,0.000
Qual é a mainly source of light used by ctenophora?,comb row or jet streams,3.09091,4.82961,1.0,0.000,2.0,3.43523,1.0,0.000
Em que vives a ctenophora?,in sea waters worldwide,1.5,3.43523,1.0,0.000,1.5,3.01273,1.0,0.000
 qual é o tamanho principal da ctenophora?,from millimeters to 1.5 meters (approx),1.75,4.10211,1.0,0.500,3.5,3.79304,1.0,0.000
 qual é a característica mais distreta do ctenophora?,their tentacles or jets of water,2.22222,4.37319,1.0,0.400,2.5,3.79304,1.0,0.000
Em que vives a ctenophora?,in sea waters worldwide,1.5,3.43523,1.0,0.000,1.5,3.01273,1.0,0.000
qual é o tipo bioluminescento da ctenophora?,bioluminescent,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
 qual é o tamanho principal da ctenophora?,from millimeters to 1.5 meters (approx),1.75,4.10211,1.0,0.500,3.5,3.79304,1.0,0.000
