Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Em que ano a British Satellite Broadcasting foi fundada?,1986,2.3,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Qual foi o resultado da fusão da British Satellite Broadcasting?,BSkyB,3.09091,4.96484,0.9,0.167,0.0,1.0,1.0,0.000
Qual canal de televisão era proprietário da Galaxy (canal de TV)?,British Satellite Broadcasting,2.71429,5.30531,0.81818,0.714,1.0,2.50045,1.0,0.000
Qual filme era uma produção da British Satellite Broadcasting?,Hardware (filme),2.4,4.61384,1.0,0.500,1.5,1.85566,1.0,0.500
Qual empresa era proprietária do canal The Movie Channel (canal de TV britânico)?,British Satellite Broadcasting,3.375,5.48607,0.92308,0.400,1.0,2.50045,1.0,0.000
Em que cidade estava localizada a sede da British Satellite Broadcasting?,Londres,2.33333,5.02467,1.0,0.286,0.0,1.0,1.0,0.000
Qual a data de início da transmissão da British Satellite Broadcasting?,25 de março de 1990,3.0,5.1549,0.90909,0.500,0.8,3.59796,0.8,0.333
Quais os anos que a British Satellite Broadcasting abrangeu?,1986-1990,2.0,4.61384,1.0,0.000,0.0,1.0,1.0,0.000
Qual tipo de serviço a British Satellite Broadcasting fornecia?,Transmissão direta via satélite,2.3,4.61384,1.0,0.333,1.5,3.01273,1.0,0.500
Quais os tipos de empresas que a British Satellite Broadcasting se classificava?,Company,2.23077,5.20226,1.0,0.000,0.0,1.0,1.0,0.000
