Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
William Valentine atua na área Geology,William Valentine,2.5,3.79304,1.0,0.200,0.5,1.85566,1.0,0.000
Petr Rajlich atua na disciplina Geology,Petr Rajlik,2.5,3.79304,1.0,0.200,0.5,1.85566,1.0,0.000
Robert T. Hill atua na disciplina Geology,Robert T. Huber,3.0,4.10211,1.0,0.167,1.0,2.50045,1.0,0.000
Hinrich Johannes Rink atua na disciplina Geology,Hinrich Johannes Reimann,3.0,4.10211,1.0,0.167,1.0,2.50045,1.0,0.000
Homer Jay Wheeler atua na área Geology,Homer Jay Wheeler,3.0,4.10211,1.0,0.167,1.0,2.50045,1.0,0.000
Fred B. Kniffen atua na área Geology,Fred B. Knoop,3.0,4.10211,1.0,0.167,1.0,2.50045,1.0,0.000
Peter Simon Pallaslas atua na disciplina Geology,Peters Simon Pellas,3.0,4.10211,1.0,0.167,1.0,2.50045,1.0,0.000
Khudu Mammadov atua na disciplina Geology,Khudamammadov,2.5,3.79304,1.0,0.200,0.0,1.0,1.0,0.000
Maximilian Kravkov atua nas áreas Geology,Maximiliano Kravkov,1.33333,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Geology possui imagem representativa Jordens inre-numbers.svg,Jordens,2.5,3.79304,1.0,0.167,0.0,1.0,1.0,0.000
