Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que Paul Baran desenvolveu?,Paul Baran desenvolveu o conceito de comutação adaptativa distribuída de blocos de mensagens.,1.5,3.43523,1.0,0.000,2.21429,5.62279,0.84615,0.111
Qual foi o objetivo do conceito de Paul Baran?,Fornecer um método de roteamento eficiente e tolerante a falhas para mensagens de telecomunicações.,1.8,4.61384,1.0,0.600,2.13333,5.63172,0.92857,0.250
O que esse conceito contradizia?,Contradizia os princípios estabelecidos anteriormente de pré-alocação da largura de banda da rede.,1.66667,3.43523,1.0,0.500,2.71429,5.62279,0.84615,0.375
Quem é creditado com o nome moderno packet switching?,Donald Davies,2.3,4.61384,1.0,0.333,0.5,1.85566,1.0,0.000
Como o trabalho de Donald Davies influenciou a ARPANET?,Inspirou sua concepção,2.4,4.61384,1.0,0.200,0.66667,2.50045,1.0,0.500
O que define a comutação de pacotes?,A transmissão de dados fragmentados em pequenos blocos chamados pacotes.,1.625,4.10211,1.0,0.000,2.09091,4.82961,1.0,0.143
Em que aspecto a comutação de pacotes contrasta com a comutação de circuitos?,Por permitir a partilha dinâmica de recursos,2.14286,5.77882,0.76923,0.167,1.0,4.10211,1.0,0.250
Qual foi o termo usado por Paul Baran para sua invenção?,Distributive Adaptive Message Block Switching.,1.83333,5.02467,1.0,0.500,2.0,3.43523,1.0,0.000
Por que inicialmente o trabalho de Baran foi ignorado?,Por contrariar os padrões estabelecidos na época.,2.2,4.61384,1.0,0.200,2.0,4.10211,1.0,0.250
Qual rede incorporou as ideias de Baran e Davies?,A ARPANET,2.2,4.61384,1.0,0.200,0.5,1.85566,1.0,0.000
