Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
```perga,resposta,1.0,1.85566,1.0,0.000,0.0,1.0,1.0,1.000
Qual é a processo de construção?,Construção,1.57143,3.79304,1.0,0.667,0.0,1.0,1.0,0.000
O que normalmente envolve a produção em massa de itens sem um comprador designado?,Seu desempenho e desejos,2.6,5.51466,1.0,0.286,1.0,3.01273,1.0,0.500
 Qual é o percentual do produto interno bruto da construção?,Seis a nove por cento,2.63636,4.82961,1.0,0.667,1.0,3.43523,1.0,1.000
Quais são as três coisas necessárias para que a construção occurra?,Plano,2.16667,5.02467,1.0,0.400,0.0,1.0,1.0,0.000
O construction ocorre no local para quem?,um cliente conhecido.,1.875,4.10211,1.0,0.333,1.25,2.50045,1.0,1.000
Qual normalmente supervem um trabalho de constructive?, gerente de construção,1.625,4.10211,1.0,0.250,0.66667,2.50045,1.0,0.500
Os maiores projetos deconstructionem serem conhecidos como o?:,megaprojetos,1.0,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
 construction occurre no setor da indústria?,indústria Construction,2.42857,3.79304,1.0,0.500,0.5,1.85566,1.0,0.500
 construction uses essentially these elements?,construções technicals,2.0,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
 construction atua na indústria que tem largeza da barra 30?,largeza da barra 30,2.54545,4.82961,1.0,0.286,1.0,3.01273,1.0,0.333
 construction contributes significantly to many countries' GDP?,contribution significant,2.11111,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
 construction has a hiperônimo de que construction contributes significantly tomany countries' GDP?,contribution significant,2.5,5.32781,0.91667,0.000,0.5,1.85566,1.0,0.000
 construction uses basically these technologies?,technologias básicas,2.0,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
