Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
5. Format as CSV with pergunta,resposta at the top,0.75,3.79304,1.0,0.200,1.5,3.01273,1.0,0.250
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quantos membros compõem a Assembleia do Parlamento Escocês?,129 membros,2.11111,4.37319,1.0,0.167,0.5,1.85566,1.0,0.000
Qual é o sistema eleitoral utilizado para eleger os membros da Assembleia?,Sistema adicional,2.61538,5.20226,1.0,0.429,0.5,1.85566,1.0,0.000
Qual partido venceu a maioria dos votos na eleição mais recente?,Partido Nacional Escocês,2.66667,5.02467,1.0,0.714,1.0,2.50045,1.0,0.000
Quando foi realizada a eleição mais recente do Parlamento Escocês?,6 de maio de 2021,2.0,4.82961,1.0,0.429,0.8,3.59796,0.8,0.333
Qual é a localização do Parlamento Escocês?,Edimburgo,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual é o nome metonímico frequentemente usado para o Parlamento Escocês?,Holyrood,2.08333,5.1549,0.90909,0.286,0.0,1.0,1.0,0.000
Quando o Parlamento Escocês original deixou de existir?,1707,2.0,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
Qual é o nome do ato que especifica as competências legislativas do Parlamento Escocês?,Lei da Escócia de 1998,2.6,5.63172,0.92857,0.250,1.0,3.43523,1.0,0.000
Qual instituição pode alterar os termos de referência do Parlamento Escocês?,Parlamento do Reino Unido,2.08333,5.02467,1.0,0.429,1.0,3.01273,1.0,0.000
Qual ato limita a autonomia regulatória do Parlamento Escocês?,Lei do Mercado Interno do Reino Unido de 2020,2.4,4.61384,1.0,0.167,2.0,4.75438,0.88889,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quantos membros compõem a Assembleia do Parlamento Escocês?,129 membros,2.11111,4.37319,1.0,0.167,0.5,1.85566,1.0,0.000
Qual é o sistema eleitoral utilizado para eleger os membros da Assembleia?,Sistema adicional,2.61538,5.20226,1.0,0.429,0.5,1.85566,1.0,0.000
Qual partido venceu a maioria dos votos na eleição mais recente?,Partido Nacional Escocês,2.66667,5.02467,1.0,0.714,1.0,2.50045,1.0,0.000
Quando foi realizada a eleição mais recente do Parlamento Escocês?,6 de maio de 2021,2.0,4.82961,1.0,0.429,0.8,3.59796,0.8,0.333
Qual é a localização do Parlamento Escocês?,Edimburgo,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual é o nome metonímico frequentemente usado para o Parlamento Escocês?,Holyrood,2.08333,5.1549,0.90909,0.286,0.0,1.0,1.0,0.000
Quando o Parlamento Escocês original deixou de existir?,1707,2.0,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
Qual é o nome do ato que especifica as competências legislativas do Parlamento Escocês?,Lei da Escócia de 1998,2.6,5.63172,0.92857,0.250,1.0,3.43523,1.0,0.000
Qual instituição pode alterar os termos de referência do Parlamento Escocês?,Parlamento do Reino Unido,2.08333,5.02467,1.0,0.429,1.0,3.01273,1.0,0.000
Qual ato limita a autonomia regulatória do Parlamento Escocês?,Lei do Mercado Interno do Reino Unido de 2020,2.4,4.61384,1.0,0.167,2.0,4.75438,0.88889,0.000
