Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é o sistema imunológico?,Uma rede de processos biológicos que protege um organismo de doenças.,1.57143,3.95066,0.83333,0.333,2.0,5.1549,0.90909,0.333
Qual é a função do sistema imunológico inato?,Fornece uma resposta pré-configurada a grupos amplos de estímulos e situações.,2.33333,4.37319,1.0,0.400,2.41667,5.02467,1.0,0.143
O que são defensinas?,Peptídeos antimicrobianos.,1.4,3.01273,1.0,0.500,1.0,1.85566,1.0,0.000
Qual é o objetivo da memória imunológica?,Lembrar patógenos para respostas mais eficientes futuras.,2.0,4.10211,1.0,0.750,2.125,4.10211,1.0,0.167
Que tipo de doença pode resultar de um sistema imunológico hipercativo?,Doença autoimune.,2.08333,5.1549,0.90909,0.571,1.0,1.85566,1.0,0.000
O que causa a imunodeficiência em humanos?,Genética,1.625,4.10211,1.0,0.333,0.0,1.0,1.0,0.000
Qual é o nome da doença causada pela falta severa de resposta imunológica combinada?,Imunodeficiência combinada severa.,3.46667,5.51466,1.0,0.444,1.25,2.50045,1.0,0.000
Quais são os dois principais subsistemas do sistema imunológico em muitas espécies?,Sistema imunológico inato e adaptativo.,2.23077,5.20226,1.0,0.333,2.0,3.43523,1.0,0.000
O que é a vacinação baseada em?,Processo de imunidade adquirida.,2.125,4.10211,1.0,0.333,1.8,3.01273,1.0,0.000
Como o sistema imune distingue patógenos saudáveis dos tecidos do organismo?,Reconhecendo moléculas previamente conhecidas.,2.83333,5.02467,1.0,0.286,1.4,3.01273,1.0,0.000
