Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual foi a capital da Dinastia Yuan?,Shangdu,2.0,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Em que ano foi fundada a Dinastia Yuan?,1271,1.88889,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Qual foi o evento que levou à dissolução da Dinastia Yuan?,A queda de Khanbaliq em 1368,2.25,5.02467,1.0,0.167,0.83333,3.79304,1.0,0.333
Quem proclamou o título de 'Grande Yuan'?,Kublai Khan,1.9,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
Que imperador da Dinastia Song morreu durante a Dinastia Yuan?,O Imperador Gong da Dinastia Song,2.63636,4.96484,0.9,0.167,1.16667,3.79304,1.0,0.000
Qual foi o objetivo principal da Conquista Mongólica da China?,Estabelecer a Dinastia Yuan no poder,2.36364,4.96484,0.9,0.429,1.5,3.79304,1.0,0.500
Quem foi o sucessor de Kublai Khan na Dinastia Yuan?,Temür Khan,2.27273,4.82961,1.0,0.000,0.5,1.85566,1.0,0.000
Em que ano morreu Yesün Temür?,Durante a Dinastia Yuan,1.85714,3.79304,1.0,0.250,0.75,3.01273,1.0,0.000
Que evento ocorreu em 1351 relacionado com a Dinastia Yuan?,A batalha de Xiangyang,1.90909,4.82961,1.0,0.167,0.75,3.01273,1.0,0.500
Qual foi a principal fonte de inspiração para a criação das províncias da Dinastia Yuan?,O modelo de página wiki Template:Provinces of Yuan in 1330,2.4375,5.76639,0.93333,0.500,1.91667,5.02467,1.0,0.222
